benchmark,task_id,discrimination,easiness,a0,a1,a2,a3,a4,a5,a6,a7
assistantbench,557e78eceec08ca8b0da5f9fdaca6e1c7ec6140a8ce600983ee716327dab005e,2.000119924545288,-0.012506730854511261,-0.758189857006073,-0.7683101296424866,0.9835004806518555,0.581138551235199,0.408891499042511,0.5802906155586243,0.9292921423912048,-0.4035087823867798
assistantbench,4dbedc5e1a0205e14b7ff3ba89bce3060dab15d0ada3b7e1351a6f2aa8287aec,2.0000290870666504,-0.012397807091474533,-0.7562037110328674,-0.7710566520690918,0.9826269149780273,0.5814263820648193,0.4076923727989197,0.5805613994598389,0.9299904108047485,-0.4024733006954193
assistantbench,748899d9d70c09beb3bd48ac8a3658bdcfd2f9114fe6dc4c4b8d2f9541ef4607,1.9999865293502808,-0.012604396790266037,-0.7560099363327026,-0.7710572481155396,0.9826303720474243,0.5816822648048401,0.407673716545105,0.5841565132141113,0.9274213314056396,-0.4029916226863861
assistantbench,8ad84bd6fe38481ba49e7ad1f6fbd43219a999074e5c6fc940003281f55ec65b,1.9999796152114868,-0.012334435246884823,-0.7563884258270264,-0.7692810893058777,0.9829145073890686,0.5816443562507629,0.4086785316467285,0.5814188122749329,0.9288715124130249,-0.4046013653278351
assistantbench,9e31099fffa6a3891c94934fd4fc2f3f522d51c1904ff3561f3a10e4bf245821,1.9998109340667725,-0.012505928985774517,-0.754052996635437,-0.7711604237556458,0.9824128150939941,0.5789257287979126,0.410875141620636,0.5831820368766785,0.9286587834358215,-0.4053918421268463
assistantbench,55f4258484c5b398956133128a50462a767da211f8f72aa5ac5bbffb9bcbba1a,1.9997004270553589,-0.023333866149187088,-0.6948009133338928,-0.902377188205719,0.8007001876831055,0.8238941431045532,0.3251754939556122,0.7394013404846191,0.8381384611129761,-0.16406477987766266
assistantbench,2aa5dd83fbcd0dce9a3dd4592106e5b5edf738008d932e357d477bba80e59ccf,1.9996249675750732,-0.012328178621828556,-0.7580482363700867,-0.7677599191665649,0.9827436208724976,0.5830150246620178,0.40735867619514465,0.5835395455360413,0.9266306161880493,-0.4044901132583618
assistantbench,fb9ba3ab6a13d0adc677f993e90d54914a5cdf211305a1bba6bf16ec4ccb9b7c,1.9996098279953003,-0.012443868443369865,-0.7567026019096375,-0.7700607180595398,0.9825214743614197,0.5811758041381836,0.408338338136673,0.5820766091346741,0.9282752275466919,-0.4030945301055908
assistantbench,4e615af6f0348597b4133cc1ec5418bb3f35328e3d95e23a275027cee97b5e09,1.9995448589324951,-0.012253164313733578,-0.7553350925445557,-0.7705332636833191,0.9823581576347351,0.582171618938446,0.4079190194606781,0.583882749080658,0.9272903203964233,-0.40347427129745483
assistantbench,a9074997e698f912b9e751779ea19c1e92fa148404e90e0ae997acea3f9559b0,1.9995197057724,-0.012304188683629036,-0.7550846338272095,-0.7703542113304138,0.9823441505432129,0.5816868543624878,0.40953031182289124,0.5841206908226013,0.9267702102661133,-0.40411126613616943
assistantbench,f88066d274e265edd6cd9d61cd80a41accb3a14baf2297652fdd05cdf716d455,1.9993817806243896,-0.012208216823637486,-0.7574071884155273,-0.7688318490982056,0.9826021790504456,0.5838348865509033,0.4070498049259186,0.5832176208496094,0.9265652894973755,-0.4025340676307678
assistantbench,929b45f34805280d77c61d1e093e3d4e551d77ddb6ecd73552b12b1af286388d,1.9990988969802856,-0.0121987983584404,-0.7560132741928101,-0.7699453234672546,0.9820687174797058,0.5814589262008667,0.4073942303657532,0.5824171900749207,0.9281951785087585,-0.4034167528152466
assistantbench,9bdca8677af1e25cb7b0c7992dc62670c3e58e4afcd5ae60bcaa2483556bba00,1.9989372491836548,-0.01204193290323019,-0.7545411586761475,-0.7722719311714172,0.9811185598373413,0.5830822587013245,0.40597355365753174,0.5849734544754028,0.9269046783447266,-0.40158969163894653
assistantbench,3af8028c2a59e28ca88baff0e6d91f2a9f170c5ef91003f1c8406755a2760ad4,1.9942803382873535,0.009519137442111969,-0.7109151482582092,-0.9577083587646484,0.9240549206733704,0.7172368764877319,0.3226279616355896,0.6701457500457764,0.7749186754226685,-0.1804412603378296
assistantbench,6b06d186921b8b390c65aebd0d16f09f60a47d2f1288ebe36953f734e84c0a3c,1.9823378324508667,0.006021653767675161,-0.8337728977203369,-0.8540514707565308,0.8839328289031982,0.6763992309570312,0.27213793992996216,0.5987098813056946,0.8888601660728455,-0.20891107618808746
assistantbench,ccec2229ced20a4b0cb4897e3a99120a3017ea030903e01c9bda6b13d40b0b14,1.9153990745544434,-0.026363570243120193,-0.755747377872467,-0.7410430908203125,0.8516026735305786,0.6843184232711792,0.18564146757125854,0.6105634570121765,0.9148224592208862,-0.3328441381454468
assistantbench,6f224e7730ed027cbac73aebb1aea7f954053082041b02b19f4ff126a0a8a208,1.8076764345169067,0.01145867258310318,-0.8361713886260986,-0.7314021587371826,0.7977836728096008,0.70753014087677,0.2711440324783325,0.5296420454978943,0.6760193109512329,-0.292340487241745
colbench_backend_programming,718,1.7185386419296265,0.028670765459537506,-0.5163180828094482,-0.9548137187957764,0.6890144348144531,0.10217414051294327,-0.1760890781879425,0.7443779706954956,0.63011234998703,-0.5547912120819092
colbench_backend_programming,95,1.7134851217269897,-0.006479970645159483,-0.5879969000816345,-0.6910758018493652,0.8342446088790894,0.2132575958967209,-0.2924276292324066,0.7967435121536255,0.4387502074241638,-0.6770868301391602
colbench_backend_programming,716,1.7048569917678833,-0.010713838040828705,-0.5153977870941162,-0.7644850015640259,0.6574965119361877,0.15071973204612732,-0.35197344422340393,0.8439407348632812,0.6311838030815125,-0.6057499647140503
colbench_backend_programming,192,1.7043097019195557,0.019353536888957024,-0.4647548198699951,-0.8528846502304077,0.6234797239303589,-0.003402620553970337,-0.10228575766086578,0.9523506164550781,0.45020532608032227,-0.6726106405258179
colbench_backend_programming,728,1.6934103965759277,-0.004405492451041937,-0.6304891109466553,-0.7226896286010742,0.7873817682266235,0.17809170484542847,-0.3738500773906708,0.7822639346122742,0.3707008957862854,-0.6379932761192322
colbench_backend_programming,258,1.690200924873352,0.0032835491001605988,-0.6241388320922852,-0.7924367785453796,0.6057713031768799,0.25735926628112793,-0.32646268606185913,0.8332741260528564,0.6074034571647644,-0.4860231280326843
colbench_backend_programming,250,1.6809810400009155,0.0017753670690581203,-0.4274779260158539,-0.8065584301948547,0.6582828760147095,0.17722603678703308,-0.25278258323669434,0.9410488605499268,0.39859896898269653,-0.6475529670715332
colbench_backend_programming,709,1.674124836921692,-0.010427834466099739,-0.5870640873908997,-0.6707070469856262,0.6988703608512878,0.09016132354736328,-0.49452197551727295,0.7728927731513977,0.6056719422340393,-0.5503626465797424
colbench_backend_programming,759,1.6711574792861938,-0.0007413431885652244,-0.5413704514503479,-0.7887409925460815,0.61783766746521,0.15765641629695892,-0.40144312381744385,0.786875307559967,0.6166852116584778,-0.5571032762527466
colbench_backend_programming,830,1.6699445247650146,0.019372103735804558,-0.39846277236938477,-0.8983801007270813,0.7265098690986633,0.12191805988550186,-0.2212018519639969,0.8515651226043701,0.5202503800392151,-0.48520222306251526
colbench_backend_programming,777,1.6646333932876587,0.0026284572668373585,-0.5971522927284241,-0.680409848690033,0.6607018709182739,0.118782639503479,-0.15095308423042297,0.8432800769805908,0.47408968210220337,-0.7363085746765137
colbench_backend_programming,850,1.659428358078003,-0.006507605314254761,-0.4969061017036438,-0.7801693677902222,0.7652002573013306,0.05432737618684769,-0.41324812173843384,0.6754884123802185,0.6153484582901001,-0.5512962341308594
colbench_backend_programming,65,1.6540451049804688,-0.0035716101992875338,-0.4664512276649475,-0.8373884558677673,0.6733536720275879,0.09311488270759583,-0.40210673213005066,0.7329756021499634,0.6065017580986023,-0.5368480682373047
colbench_backend_programming,61,1.6534794569015503,-0.017659936100244522,-0.5947621464729309,-0.8066694140434265,0.6540153622627258,0.26032230257987976,-0.2941513657569885,0.6555415391921997,0.6605746150016785,-0.5304849743843079
colbench_backend_programming,441,1.6477195024490356,0.009003836661577225,-0.42417794466018677,-0.8354530930519104,0.8187791705131531,0.1456076204776764,-0.2836880087852478,0.7409936189651489,0.5914671421051025,-0.40753644704818726
colbench_backend_programming,212,1.6472018957138062,0.002945680171251297,-0.47582200169563293,-0.8099705576896667,0.6187573671340942,0.17166933417320251,-0.2976606488227844,0.9311001300811768,0.4392281472682953,-0.5196282863616943
colbench_backend_programming,145,1.6467487812042236,0.018042808398604393,-0.5324397683143616,-0.8782365322113037,0.6851730942726135,0.23792162537574768,-0.4650982618331909,0.6581003665924072,0.5907548666000366,-0.36402976512908936
colbench_backend_programming,862,1.644600510597229,-0.006568732671439648,-0.5400132536888123,-0.6716379523277283,0.7458693385124207,0.2118135690689087,-0.0733090341091156,0.8173441290855408,0.4835907518863678,-0.6734445095062256
colbench_backend_programming,91,1.6435381174087524,-0.004263794515281916,-0.4804689586162567,-0.7750369310379028,0.7198435068130493,0.1494252234697342,-0.4026338756084442,0.7574217319488525,0.5867401957511902,-0.4991157054901123
colbench_backend_programming,872,1.6430745124816895,-0.007617274299263954,-0.4746531546115875,-0.7561460733413696,0.7058533430099487,0.2705238461494446,-0.32398831844329834,0.7130714058876038,0.5543718934059143,-0.6406729221343994
colbench_backend_programming,452,1.6419767141342163,0.006840248592197895,-0.5056384205818176,-0.707768976688385,0.7361780405044556,0.20623421669006348,-0.1945311427116394,0.8416621685028076,0.3935019373893738,-0.67372727394104
colbench_backend_programming,691,1.6408135890960693,0.0063905054703354836,-0.3984085023403168,-0.7670863270759583,0.7954215407371521,-0.0026558786630630493,-0.2331913709640503,0.6956612467765808,0.7224628925323486,-0.5021359324455261
colbench_backend_programming,506,1.6399606466293335,0.020434411242604256,-0.4127947688102722,-0.8321201801300049,0.7297796010971069,0.2169405221939087,-0.21804112195968628,0.8222413659095764,0.4823364317417145,-0.5391980409622192
colbench_backend_programming,592,1.6390845775604248,-0.0022679741960018873,-0.3503085970878601,-0.77140873670578,0.6252135038375854,0.24450285732746124,-0.25121572613716125,0.8923221826553345,0.55768883228302,-0.5897221565246582
colbench_backend_programming,707,1.6390537023544312,0.0042215315625071526,-0.5361969470977783,-0.738296627998352,0.8329211473464966,0.07428114116191864,-0.3591423034667969,0.4912901520729065,0.7802510261535645,-0.41891732811927795
colbench_backend_programming,114,1.6374675035476685,-0.0056169293820858,-0.5647618770599365,-0.795207679271698,0.6500279307365417,0.17702747881412506,-0.32615047693252563,0.7649579048156738,0.49317336082458496,-0.584259033203125
colbench_backend_programming,417,1.6373893022537231,-0.0033452296629548073,-0.4962368607521057,-0.709263026714325,0.7237727642059326,0.19859056174755096,-0.2643944323062897,0.7164632081985474,0.5315989851951599,-0.7089654207229614
colbench_backend_programming,636,1.6372498273849487,-0.02009502984583378,-0.6098655462265015,-0.7516383528709412,0.7161163091659546,0.22612088918685913,-0.31023094058036804,0.6046267151832581,0.6550192832946777,-0.537466824054718
colbench_backend_programming,630,1.6359635591506958,-0.0015634741866961122,-0.449008047580719,-0.7471068501472473,0.585112452507019,0.22107982635498047,-0.24513842165470123,0.921094536781311,0.4105241000652313,-0.6695736050605774
colbench_backend_programming,156,1.6342225074768066,-0.015986543148756027,-0.6163830161094666,-0.7049198150634766,0.7486344575881958,0.16320279240608215,-0.5318403244018555,0.5392296314239502,0.6124608516693115,-0.507960319519043
colbench_backend_programming,380,1.6327054500579834,-0.0019494828302413225,-0.5111161470413208,-0.6033391952514648,0.7716361284255981,0.1436810940504074,-0.1463180035352707,0.85242760181427,0.46091049909591675,-0.6811184287071228
colbench_backend_programming,577,1.6309734582901,0.012236173264682293,-0.47960907220840454,-0.7677799463272095,0.726205587387085,-0.13228990137577057,-0.27788689732551575,0.7685859799385071,0.6394639611244202,-0.46779099106788635
colbench_backend_programming,483,1.6297467947006226,0.010203090496361256,-0.5060057640075684,-0.7665987610816956,0.6905949711799622,0.12577559053897858,-0.297270268201828,0.8067005276679993,0.6086522340774536,-0.45828554034233093
colbench_backend_programming,45,1.6291271448135376,0.0039071450009942055,-0.5060184597969055,-0.6927792429924011,0.6769676804542542,0.08529502898454666,-0.37267768383026123,0.8231506943702698,0.5089049935340881,-0.6140414476394653
colbench_backend_programming,692,1.6278340816497803,0.014587610960006714,-0.43591389060020447,-0.668804943561554,0.7941380739212036,0.0916178971529007,-0.20789414644241333,0.77001953125,0.7299315333366394,-0.4522427022457123
colbench_backend_programming,407,1.6278116703033447,0.008370468392968178,-0.5157716870307922,-0.6360645890235901,0.71851646900177,0.23197388648986816,-0.26494550704956055,0.8776112794876099,0.5486176609992981,-0.5174122452735901
colbench_backend_programming,668,1.6256545782089233,-0.005934298504143953,-0.555830717086792,-0.8095523118972778,0.6505056023597717,0.15939079225063324,-0.3212987780570984,0.6778416037559509,0.5747271776199341,-0.5803907513618469
colbench_backend_programming,176,1.622752070426941,-0.0013573005562648177,-0.46085023880004883,-0.8445342183113098,0.7440633773803711,0.1707603931427002,-0.23793372511863708,0.5814000964164734,0.6360000967979431,-0.5707706212997437
colbench_backend_programming,804,1.6220523118972778,0.014228041283786297,-0.4821356236934662,-0.7761486768722534,0.6989844441413879,0.1264835000038147,-0.2514985203742981,0.6913151741027832,0.7826528549194336,-0.37135031819343567
colbench_backend_programming,377,1.621944546699524,-0.007209276780486107,-0.5271031856536865,-0.6867635250091553,0.7419693470001221,0.25202348828315735,-0.31970444321632385,0.8136907815933228,0.5001106858253479,-0.5027657151222229
colbench_backend_programming,780,1.621543288230896,-0.011231969110667706,-0.6048849821090698,-0.6792441606521606,0.7549965381622314,0.16546587646007538,-0.3276067078113556,0.649415135383606,0.6213738918304443,-0.538120448589325
colbench_backend_programming,864,1.619621753692627,-0.013379884883761406,-0.5478916168212891,-0.7414193153381348,0.6409987211227417,0.14319689571857452,-0.396729052066803,0.6730746030807495,0.6249814629554749,-0.5838465094566345
colbench_backend_programming,735,1.619582176208496,-0.012797525152564049,-0.6911329030990601,-0.6626972556114197,0.6729422211647034,0.25185626745224,-0.2682241201400757,0.6392437219619751,0.6144975423812866,-0.5759751200675964
colbench_backend_programming,774,1.618760585784912,-0.00624579843133688,-0.4999217391014099,-0.7397534847259521,0.6407944560050964,0.10552002489566803,-0.37183642387390137,0.808018684387207,0.5459177494049072,-0.5588330030441284
colbench_backend_programming,501,1.6184724569320679,-0.009555472061038017,-0.49573245644569397,-0.6867541074752808,0.6080671548843384,0.0894734114408493,-0.11282123625278473,0.7711653709411621,0.5465081334114075,-0.7862722873687744
colbench_backend_programming,861,1.6182526350021362,0.01433296874165535,-0.37165719270706177,-0.7054703235626221,0.7634238004684448,0.04322047531604767,-0.17127743363380432,0.8288776278495789,0.5788427591323853,-0.588903546333313
colbench_backend_programming,613,1.6171469688415527,0.009261584840714931,-0.4676106572151184,-0.852822482585907,0.6785649061203003,0.1942812204360962,-0.25078967213630676,0.6836090683937073,0.6109312176704407,-0.5172516107559204
colbench_backend_programming,658,1.6167422533035278,-0.01910191960632801,-0.5266002416610718,-0.7711277604103088,0.7009604573249817,0.09411528706550598,-0.3664075434207916,0.6987603902816772,0.6507570147514343,-0.44238126277923584
colbench_backend_programming,450,1.6164504289627075,0.008701569400727749,-0.36528700590133667,-0.8253918886184692,0.5980941653251648,0.08334037661552429,-0.3186998963356018,0.901124119758606,0.46090763807296753,-0.5545390844345093
colbench_backend_programming,647,1.6161458492279053,-0.02600006014108658,-0.6888624429702759,-0.617068886756897,0.7203970551490784,0.11688996851444244,-0.4655678868293762,0.6365897059440613,0.5669161081314087,-0.5297105312347412
colbench_backend_programming,391,1.6145581007003784,0.0019697691313922405,-0.6589109897613525,-0.727660059928894,0.6607456803321838,0.23084445297718048,-0.22807851433753967,0.7873941659927368,0.44092822074890137,-0.5355780124664307
colbench_backend_programming,254,1.6144620180130005,-0.0025903386995196342,-0.6289498805999756,-0.8127975463867188,0.6258301138877869,0.05135849118232727,-0.42224544286727905,0.6688886880874634,0.5095973610877991,-0.5201694965362549
colbench_backend_programming,781,1.6140151023864746,0.02079940214753151,-0.5306251645088196,-0.7715362310409546,0.6737850308418274,0.220478817820549,-0.5107967853546143,0.7153794169425964,0.5865986943244934,-0.3299046754837036
colbench_backend_programming,471,1.612427830696106,0.00317624444141984,-0.41725215315818787,-0.8362220525741577,0.7934023141860962,-0.12783847749233246,-0.2155626118183136,0.6774451732635498,0.6118995547294617,-0.44822627305984497
colbench_backend_programming,701,1.61171555519104,-0.009830377995967865,-0.5545480847358704,-0.7700902223587036,0.5946787595748901,0.13207127153873444,-0.33664658665657043,0.7828165292739868,0.5053074955940247,-0.5869500041007996
colbench_backend_programming,935,1.611671805381775,0.006327040959149599,-0.37652385234832764,-0.8696048259735107,0.6546717882156372,0.1780143678188324,-0.23366017639636993,0.8757061958312988,0.42520397901535034,-0.4867874085903168
colbench_backend_programming,232,1.6113733053207397,0.01446238998323679,-0.550571084022522,-0.7579947710037231,0.6658518314361572,0.1092788577079773,-0.3032863736152649,0.8026702404022217,0.4721927046775818,-0.5516436100006104
colbench_backend_programming,949,1.611175298690796,0.020886341109871864,-0.5132691860198975,-0.7411184310913086,0.7358997464179993,0.02199811488389969,-0.2191728949546814,0.7634382247924805,0.62861168384552,-0.46381524205207825
colbench_backend_programming,868,1.6111690998077393,-0.00016046564269345254,-0.35492146015167236,-0.745266854763031,0.6153160929679871,0.14604584872722626,-0.3393906056880951,0.8914576768875122,0.5125338435173035,-0.5847707390785217
colbench_backend_programming,395,1.610922932624817,-0.0027493250090628862,-0.48362046480178833,-0.6717766523361206,0.748920202255249,0.12003222107887268,-0.12288287281990051,0.779341459274292,0.4480966031551361,-0.7150853872299194
colbench_backend_programming,21,1.6108335256576538,-0.012886123731732368,-0.5174854397773743,-0.7180673480033875,0.6569424867630005,0.19107604026794434,-0.35470515489578247,0.6894359588623047,0.6832646131515503,-0.5246912837028503
colbench_backend_programming,512,1.6098337173461914,0.005318438168615103,-0.5060662031173706,-0.6855790019035339,0.7072004079818726,0.14325788617134094,-0.33526527881622314,0.8116106390953064,0.4892214238643646,-0.5782175064086914
colbench_backend_programming,961,1.6096831560134888,-0.0141854053363204,-0.6363269686698914,-0.6608801484107971,0.7159990072250366,0.2193707674741745,-0.2786092758178711,0.6425982117652893,0.6398289203643799,-0.5372991561889648
colbench_backend_programming,725,1.6093249320983887,-0.003398700151592493,-0.43618303537368774,-0.8324481844902039,0.7885928153991699,0.07541598379611969,-0.26526889204978943,0.611513614654541,0.622512936592102,-0.49728870391845703
colbench_backend_programming,937,1.609320878982544,-0.006665568333119154,-0.49708259105682373,-0.6434845924377441,0.6826953887939453,0.06758715957403183,-0.12909720838069916,0.8263221383094788,0.4908086657524109,-0.7195427417755127
colbench_backend_programming,825,1.6091465950012207,-0.007489039096981287,-0.5967702865600586,-0.6339099407196045,0.6327331066131592,0.2967192530632019,-0.38258951902389526,0.7591492533683777,0.5750275254249573,-0.5381853580474854
colbench_backend_programming,14,1.6084229946136475,0.037346746772527695,-0.4479834735393524,-0.7536112070083618,0.8079390525817871,0.09410877525806427,-0.25839143991470337,0.801598310470581,0.5702405571937561,-0.3496904671192169
colbench_backend_programming,415,1.606992244720459,-0.005950547754764557,-0.4394949674606323,-0.8522593379020691,0.6857249736785889,0.18181224167346954,-0.3268492817878723,0.6653303503990173,0.6069200038909912,-0.4917326271533966
colbench_backend_programming,168,1.6058573722839355,-0.01913294568657875,-0.6459897756576538,-0.62284255027771,0.583747148513794,0.27624717354774475,-0.3820531964302063,0.7225289344787598,0.44133684039115906,-0.7026221752166748
colbench_backend_programming,223,1.6057935953140259,0.0024594394490122795,-0.5654120445251465,-0.7663455009460449,0.6108831167221069,-0.006281405687332153,-0.09308363497257233,0.8024441003799438,0.4378693103790283,-0.6738462448120117
colbench_backend_programming,87,1.6053467988967896,0.017125295475125313,-0.5306275486946106,-0.8150573372840881,0.5670796632766724,0.20997123420238495,-0.5143080353736877,0.6556728482246399,0.6194323301315308,-0.4329793453216553
colbench_backend_programming,762,1.6051634550094604,-0.010293169878423214,-0.6337242126464844,-0.7244124412536621,0.6816034317016602,0.07959124445915222,-0.33545851707458496,0.6459686756134033,0.6024877429008484,-0.5352123379707336
colbench_backend_programming,821,1.6051143407821655,0.0016188480658456683,-0.4102367162704468,-0.751660943031311,0.6269279718399048,0.17541038990020752,-0.3206002116203308,0.896416425704956,0.45057106018066406,-0.556718111038208
colbench_backend_programming,549,1.604628324508667,0.004336836747825146,-0.4683675169944763,-0.8342044949531555,0.6316598057746887,0.1678294539451599,-0.3597199320793152,0.6548869013786316,0.5840908288955688,-0.5770344734191895
colbench_backend_programming,655,1.6041276454925537,-0.01083502359688282,-0.6060688495635986,-0.6826635599136353,0.764054536819458,0.15903127193450928,-0.3489418029785156,0.5965628027915955,0.5905405282974243,-0.5517433881759644
colbench_backend_programming,315,1.6037918329238892,-0.003935527056455612,-0.6696451902389526,-0.6585355401039124,0.7005577087402344,0.08650714159011841,-0.3545604646205902,0.6957806944847107,0.5867671370506287,-0.4875142574310303
colbench_backend_programming,166,1.603745460510254,-0.010023937560617924,-0.6299139261245728,-0.6416293382644653,0.7370237112045288,0.22764372825622559,-0.3042100667953491,0.6307277679443359,0.6170783638954163,-0.5452956557273865
colbench_backend_programming,246,1.6035401821136475,-2.2450287360697985e-05,-0.4924877882003784,-0.7666639089584351,0.760968804359436,0.11643718928098679,-0.25978612899780273,0.6914202570915222,0.6355575323104858,-0.44599124789237976
colbench_backend_programming,567,1.6031056642532349,-0.019986620172858238,-0.5419309735298157,-0.6363733410835266,0.6643834114074707,0.19321894645690918,-0.42469263076782227,0.7191927433013916,0.49188485741615295,-0.6730495691299438
colbench_backend_programming,927,1.6030930280685425,0.014642216265201569,-0.4347282946109772,-0.7587109804153442,0.7849343419075012,0.07681736350059509,-0.12940452992916107,0.7174835801124573,0.679103434085846,-0.43651309609413147
colbench_backend_programming,595,1.6030561923980713,-0.001694863778539002,-0.5186498761177063,-0.669718861579895,0.6877015233039856,0.159038245677948,-0.06570899486541748,0.8007240891456604,0.492949903011322,-0.6823234558105469
colbench_backend_programming,619,1.6026619672775269,-0.009940508753061295,-0.6051486134529114,-0.7323686480522156,0.6843169331550598,0.0929400622844696,-0.3434228301048279,0.5904583930969238,0.6006278991699219,-0.601410984992981
colbench_backend_programming,798,1.600925326347351,-0.00683682132512331,-0.4842700958251953,-0.7810395956039429,0.5630950927734375,0.2346336543560028,-0.29553720355033875,0.7307009696960449,0.6716710329055786,-0.5233397483825684
colbench_backend_programming,730,1.6008992195129395,0.002356724115088582,-0.3328629434108734,-0.765257716178894,0.6373485326766968,0.16249366104602814,-0.3221575915813446,0.8729144334793091,0.4691105782985687,-0.5899269580841064
colbench_backend_programming,89,1.600097417831421,0.02286873571574688,-0.49515509605407715,-0.749455451965332,0.7671616673469543,0.10003020614385605,-0.2528870701789856,0.7381771206855774,0.5298089981079102,-0.5151232481002808
colbench_backend_programming,108,1.5993390083312988,0.004086154978722334,-0.4420809745788574,-0.8462390899658203,0.6644428968429565,0.0891411304473877,-0.2987995743751526,0.6525553464889526,0.5106712579727173,-0.6488481760025024
