benchmark,task_id,discrimination,easiness,a0,a1,a2,a3
assistantbench,929b45f34805280d77c61d1e093e3d4e551d77ddb6ecd73552b12b1af286388d,1.0235048532485962,-0.7593574523925781,0.4404697120189667,-0.5625877380371094,-0.468843936920166,-0.5632308125495911
assistantbench,cca4776df3c73e7f9430a2e624aafad056b14322a0b7ca6c0c22b7e7f3f0890a,1.023259162902832,-0.7524586319923401,0.44124871492385864,-0.5628331899642944,-0.46855875849723816,-0.5621657371520996
assistantbench,a9074997e698f912b9e751779ea19c1e92fa148404e90e0ae997acea3f9559b0,1.0232303142547607,-0.7547998428344727,0.4414568841457367,-0.562838613986969,-0.46921825408935547,-0.561393678188324
assistantbench,8ad84bd6fe38481ba49e7ad1f6fbd43219a999074e5c6fc940003281f55ec65b,1.0220423936843872,-0.7519195079803467,0.44039806723594666,-0.5607966780662537,-0.4684232771396637,-0.5627672672271729
assistantbench,797f7a5b65ca28b7e7156e7db1e9f117bd4a021de0cd512bfdbb0be897d89eab,1.0200095176696777,-0.76241534948349,0.44096529483795166,-0.5597856044769287,-0.4681282937526703,-0.5598795413970947
assistantbench,2aa5dd83fbcd0dce9a3dd4592106e5b5edf738008d932e357d477bba80e59ccf,1.0178049802780151,-0.746940016746521,0.4385838210582733,-0.560034990310669,-0.4666467607021332,-0.5587242841720581
assistantbench,0ec4371851b96837b0a81b3dd3df401415061bb532fbafeb4609f3337c358508,1.017236351966858,-0.7569659352302551,0.43997490406036377,-0.5562390089035034,-0.46534356474876404,-0.5614672303199768
assistantbench,b36ef2d8f2643b80e74a44ce3403f674ecb2aed7fd36afeaa289061a59feef92,1.0166691541671753,-0.7564030885696411,0.4384496808052063,-0.5588401556015015,-0.46639981865882874,-0.5581639409065247
assistantbench,f88066d274e265edd6cd9d61cd80a41accb3a14baf2297652fdd05cdf716d455,1.0159138441085815,-0.758924663066864,0.4377306401729584,-0.5594053268432617,-0.4665776491165161,-0.5566361546516418
assistantbench,e2dc3a6b10b762e8aba7fa4d4e70f757f6d04dcbc8b56c48fc53fd9928d31d07,1.0156301259994507,-0.7560034394264221,0.43838807940483093,-0.559782087802887,-0.4653857350349426,-0.5562199950218201
assistantbench,9baaa267c95f9d8b75741ee9169c50563d297cfa592c20deaffd30dbc5984c74,1.0128132104873657,-0.7552706003189087,0.43761467933654785,-0.5563288927078247,-0.4657973647117615,-0.5548108220100403
assistantbench,557e78eceec08ca8b0da5f9fdaca6e1c7ec6140a8ce600983ee716327dab005e,1.0093469619750977,-0.7497334480285645,0.43492206931114197,-0.5527243614196777,-0.46281543374061584,-0.5567061305046082
assistantbench,c7afe00869f98cf363fd83677ac41757ed5e57f03eacc3d1304feb0a92084bd1,0.965867817401886,-0.665003776550293,0.41556280851364136,-0.5358594059944153,-0.44511306285858154,-0.5243445634841919
assistantbench,ccec2229ced20a4b0cb4897e3a99120a3017ea030903e01c9bda6b13d40b0b14,0.9409711956977844,-0.6676832437515259,0.40374693274497986,-0.5191547870635986,-0.4323160946369171,-0.5157483220100403
assistantbench,6b06d186921b8b390c65aebd0d16f09f60a47d2f1288ebe36953f734e84c0a3c,0.9361034035682678,-0.671906054019928,0.4087507426738739,-0.5069301724433899,-0.4316578507423401,-0.5156604647636414
assistantbench,6e3be83d1949fa52cba03fb1ce4b5b3bf7e37a83fd7d67694b10b2e439d90cf8,0.9333230257034302,-0.6816490292549133,0.4030214250087738,-0.5079553127288818,-0.42844536900520325,-0.51679927110672
assistantbench,6f224e7730ed027cbac73aebb1aea7f954053082041b02b19f4ff126a0a8a208,0.8747937083244324,-0.6027610898017883,0.3764950931072235,-0.4843791127204895,-0.40003401041030884,-0.47839850187301636
assistantbench,99da66d8af02491f98b98c56b26c709e773b5a2ad945fb280375951ba600de09,0.8392817378044128,-0.6011683940887451,0.3643709421157837,-0.46277669072151184,-0.3833438456058502,-0.4588168263435364
assistantbench,3af8028c2a59e28ca88baff0e6d91f2a9f170c5ef91003f1c8406755a2760ad4,0.8286685347557068,-0.512263298034668,0.3580324053764343,-0.45972779393196106,-0.38364413380622864,-0.44718214869499207
assistantbench,52f7224e9c79431e7926afe317782711a0028750693e7456cde22ef6f4bd8bd5,0.826206624507904,-0.5072360634803772,0.3481424152851105,-0.4617350697517395,-0.3878122866153717,-0.4447658360004425
assistantbench,57d9dc6935e8a40b02e7f8ec81768fe70e68a0c05f6866927c9fda38db38a486,0.6782649755477905,-0.48635342717170715,0.2989179790019989,-0.38434526324272156,-0.3111339509487152,-0.3551982045173645
assistantbench,55f4258484c5b398956133128a50462a767da211f8f72aa5ac5bbffb9bcbba1a,0.5886496305465698,-0.3220287561416626,0.23677073419094086,-0.33151867985725403,-0.2891612648963928,-0.3113344609737396
assistantbench,8fa42360185068216f2919935148d4e1ad28ddc18da0abd0f4bb0b6b6f84b127,0.34558072686195374,-0.18476936221122742,0.156450092792511,-0.19601987302303314,-0.17131675779819489,-0.16485202312469482
colbench_backend_programming,669,0.6345206499099731,-0.2044251710176468,-0.3149341344833374,-0.3178922235965729,-0.31694814562797546,0.31925123929977417
colbench_backend_programming,153,0.6295765042304993,-0.20230281352996826,-0.3125734031200409,-0.31615734100341797,-0.31488457322120667,0.3155260384082794
colbench_backend_programming,374,0.6266957521438599,-0.20092301070690155,-0.30805033445358276,-0.31536346673965454,-0.3157890737056732,0.3141269087791443
colbench_backend_programming,497,0.6252357959747314,0.2033524513244629,0.309247225522995,0.3146100342273712,0.31430134177207947,-0.3122837245464325
colbench_backend_programming,388,0.6242362856864929,-0.20234182476997375,-0.3070717453956604,-0.3141333758831024,-0.31341254711151123,0.31380030512809753
colbench_backend_programming,673,0.6225281357765198,-0.20006723701953888,-0.3076232671737671,-0.3124019503593445,-0.3123708665370941,0.3126318156719208
colbench_backend_programming,224,0.6217136979103088,-0.20022046566009521,-0.3063027262687683,-0.3120397925376892,-0.3126209080219269,0.3124193847179413
colbench_backend_programming,133,0.6216853260993958,-0.2004920095205307,-0.3071472942829132,-0.3114033043384552,-0.3128836154937744,0.3119054138660431
colbench_backend_programming,528,0.6216792464256287,0.20009493827819824,0.3081962764263153,0.3126128315925598,0.31088146567344666,-0.3116506040096283
colbench_backend_programming,177,0.6211304068565369,-0.20101489126682281,-0.3048115670681,-0.3128618001937866,-0.3123864233493805,0.31213000416755676
colbench_backend_programming,436,0.6207237839698792,-0.20083032548427582,-0.30630630254745483,-0.313103049993515,-0.3107668161392212,0.3112313151359558
colbench_backend_programming,891,0.6204725503921509,-0.20072366297245026,-0.30547183752059937,-0.312550812959671,-0.3114032745361328,0.31146925687789917
colbench_backend_programming,641,0.6202237606048584,-0.19971118867397308,-0.3057285249233246,-0.3130481243133545,-0.31046050786972046,0.3111634850502014
colbench_backend_programming,72,0.6201280951499939,-0.19920457899570465,-0.30415233969688416,-0.3121054172515869,-0.3123435974121094,0.31157973408699036
colbench_backend_programming,105,0.6201134324073792,-0.20102587342262268,-0.3075103163719177,-0.31097665429115295,-0.3102337121963501,0.3114910125732422
colbench_backend_programming,793,0.6199920177459717,-0.19998997449874878,-0.3040526807308197,-0.3122694790363312,-0.31134119629859924,0.31224432587623596
colbench_backend_programming,111,0.619365930557251,-0.19968855381011963,-0.3060714602470398,-0.31088367104530334,-0.31033122539520264,0.3114165663719177
colbench_backend_programming,353,0.6186769008636475,0.2012377381324768,0.30466049909591675,0.3102113604545593,0.3119829595088959,-0.3104490637779236
colbench_backend_programming,518,0.6186599731445312,-0.1977400779724121,-0.30599144101142883,-0.31007006764411926,-0.3102448880672455,0.3109888434410095
colbench_backend_programming,948,0.6185472011566162,-0.19944389164447784,-0.30517807602882385,-0.3108196556568146,-0.30998870730400085,0.31107091903686523
colbench_backend_programming,243,0.6184467673301697,0.20097646117210388,0.3043263256549835,0.31062236428260803,0.31088411808013916,-0.3110091984272003
colbench_backend_programming,43,0.6184389591217041,0.20079989731311798,0.30643486976623535,0.3095800578594208,0.3087024688720703,-0.3121336102485657
colbench_backend_programming,109,0.6183289289474487,0.20287038385868073,0.3055270314216614,0.3114030063152313,0.311321884393692,-0.30836784839630127
colbench_backend_programming,4,0.6182003021240234,-0.2031726986169815,-0.30456751585006714,-0.30991223454475403,-0.3110044002532959,0.3108712434768677
colbench_backend_programming,581,0.6181766390800476,0.19902768731117249,0.3048386573791504,0.3115597367286682,0.3102811872959137,-0.3096318244934082
colbench_backend_programming,209,0.6181261539459229,-0.2009943574666977,-0.3042565584182739,-0.3110174238681793,-0.3107706308364868,0.31015750765800476
colbench_backend_programming,646,0.618084728717804,0.19840770959854126,0.30541619658470154,0.3108908236026764,0.3090277314186096,-0.3108028173446655
colbench_backend_programming,6,0.6180620193481445,-0.20345991849899292,-0.30489081144332886,-0.3112066984176636,-0.30847975611686707,0.31150108575820923
colbench_backend_programming,229,0.6179943084716797,-0.2001802772283554,-0.3050248920917511,-0.3110281825065613,-0.30895787477493286,0.31093940138816833
colbench_backend_programming,339,0.6179733276367188,-0.1991596221923828,-0.3044010102748871,-0.3115500211715698,-0.30993032455444336,0.3100174367427826
colbench_backend_programming,304,0.617655873298645,-0.19921378791332245,-0.30489081144332886,-0.3112671673297882,-0.30807164311408997,0.311038613319397
colbench_backend_programming,193,0.6171449422836304,0.1988137811422348,0.3057011663913727,0.30983325839042664,0.309372216463089,-0.30936530232429504
colbench_backend_programming,996,0.6171115040779114,-0.2000851184129715,-0.30506405234336853,-0.3112320303916931,-0.30786779522895813,0.3100234866142273
colbench_backend_programming,88,0.6170400381088257,-0.201431542634964,-0.3034585118293762,-0.30862247943878174,-0.31089383363723755,0.31104421615600586
colbench_backend_programming,556,0.6169813275337219,0.20068207383155823,0.30537521839141846,0.3104512393474579,0.3099533021450043,-0.3081572949886322
colbench_backend_programming,476,0.6169419884681702,-0.19841067492961884,-0.30274736881256104,-0.31072303652763367,-0.31088125705718994,0.30946001410484314
colbench_backend_programming,887,0.6168689131736755,-0.19892455637454987,-0.305843323469162,-0.3089696764945984,-0.3081749379634857,0.31072983145713806
colbench_backend_programming,26,0.6167711019515991,0.20014192163944244,0.3036140203475952,0.309964120388031,0.31080904603004456,-0.30910369753837585
colbench_backend_programming,682,0.61668860912323,0.1998307704925537,0.3043476343154907,0.3107593059539795,0.3084203898906708,-0.309810996055603
colbench_backend_programming,938,0.6166062355041504,-0.2007410079240799,-0.3033190965652466,-0.31074103713035583,-0.3092327117919922,0.3098643720149994
colbench_backend_programming,562,0.6165599226951599,-0.19954046607017517,-0.3052411377429962,-0.3094903230667114,-0.30859827995300293,0.309768944978714
colbench_backend_programming,205,0.6164936423301697,-0.2004619687795639,-0.3021010160446167,-0.31070032715797424,-0.31049636006355286,0.3096073269844055
colbench_backend_programming,457,0.6164534091949463,0.20077836513519287,0.3046380877494812,0.3098359704017639,0.3097408711910248,-0.3086628317832947
colbench_backend_programming,462,0.6162965297698975,-0.1997077912092209,-0.30337339639663696,-0.31127360463142395,-0.309093713760376,0.30879732966423035
colbench_backend_programming,410,0.6162420511245728,-0.19866512715816498,-0.3037300705909729,-0.3101174831390381,-0.30976369976997375,0.3088298439979553
colbench_backend_programming,797,0.6162246465682983,-0.19926537573337555,-0.30419716238975525,-0.3091757297515869,-0.30909648537635803,0.3099462389945984
colbench_backend_programming,913,0.6161672472953796,-0.2025250345468521,-0.3027963638305664,-0.3106178343296051,-0.30886900424957275,0.3099886178970337
colbench_backend_programming,214,0.6161166429519653,-0.19735486805438995,-0.3043143153190613,-0.31032052636146545,-0.30767446756362915,0.3098873198032379
colbench_backend_programming,909,0.6159814596176147,-0.2015271633863449,-0.302698016166687,-0.3102244436740875,-0.3097744584083557,0.30920490622520447
colbench_backend_programming,293,0.6159750819206238,0.19931569695472717,0.304508239030838,0.3094433546066284,0.3086226284503937,-0.3093491792678833
colbench_backend_programming,999,0.6158794164657593,-0.19932349026203156,-0.30458059906959534,-0.3098011314868927,-0.3085468113422394,0.30880454182624817
colbench_backend_programming,57,0.6156858205795288,-0.2000260353088379,-0.30360010266304016,-0.309353232383728,-0.30812573432922363,0.31025004386901855
colbench_backend_programming,832,0.6156566143035889,-0.20036789774894714,-0.3031105399131775,-0.31033042073249817,-0.3096597492694855,0.30816060304641724
colbench_backend_programming,323,0.615650475025177,0.20251479744911194,0.30430707335472107,0.30768880248069763,0.3096691071987152,-0.3096051812171936
colbench_backend_programming,472,0.6156246662139893,-0.19803333282470703,-0.30412372946739197,-0.3093234598636627,-0.3082994818687439,0.309471994638443
colbench_backend_programming,606,0.6155462265014648,-0.20029251277446747,-0.30366623401641846,-0.31020817160606384,-0.3068629503250122,0.31030622124671936
colbench_backend_programming,9,0.6155166029930115,-0.19998407363891602,-0.30317944288253784,-0.31045296788215637,-0.30841174721717834,0.30894023180007935
colbench_backend_programming,334,0.6154959201812744,-0.20110169053077698,-0.3010186553001404,-0.31083980202674866,-0.30954107642173767,0.30949297547340393
colbench_backend_programming,871,0.6154403686523438,-0.20304778218269348,-0.30231720209121704,-0.30969861149787903,-0.30954936146736145,0.3092525601387024
colbench_backend_programming,814,0.6152771711349487,0.1994989663362503,0.30322200059890747,0.3087797164916992,0.30930250883102417,-0.3092077076435089
colbench_backend_programming,202,0.6152544021606445,-0.19904281198978424,-0.3057635724544525,-0.30991312861442566,-0.30426114797592163,0.3105247914791107
colbench_backend_programming,610,0.6150498986244202,-0.1986200511455536,-0.30185747146606445,-0.3094325661659241,-0.3100157678127289,0.3087233603000641
colbench_backend_programming,756,0.6149535179138184,0.19810743629932404,0.30276501178741455,0.30938056111335754,0.30879539251327515,-0.3089178204536438
colbench_backend_programming,535,0.6147302985191345,-0.1992776244878769,-0.3036835193634033,-0.30968183279037476,-0.3090060353279114,0.30705389380455017
colbench_backend_programming,247,0.6146715879440308,-0.19896262884140015,-0.3017413914203644,-0.30970799922943115,-0.3093612492084503,0.3084636926651001
colbench_backend_programming,973,0.6146278381347656,-0.19905893504619598,-0.3040452301502228,-0.30712592601776123,-0.3079918920993805,0.3100622296333313
colbench_backend_programming,586,0.6146154999732971,-0.1996677666902542,-0.30432942509651184,-0.3091591000556946,-0.30792006850242615,0.30780139565467834
colbench_backend_programming,336,0.6144727468490601,-0.1998780220746994,-0.30407223105430603,-0.3093368113040924,-0.30716022849082947,0.30835074186325073
colbench_backend_programming,8,0.6144623756408691,-0.19905561208724976,-0.305148720741272,-0.3090897798538208,-0.3061463534832001,0.30852261185646057
colbench_backend_programming,126,0.6143667697906494,0.1978025883436203,0.30326032638549805,0.3091695308685303,0.30775290727615356,-0.30851590633392334
colbench_backend_programming,400,0.6142875552177429,-0.20037886500358582,-0.3039681613445282,-0.30784961581230164,-0.30796849727630615,0.30876624584198
colbench_backend_programming,761,0.614284336566925,0.20190007984638214,0.3014225959777832,0.30925971269607544,0.3089542090892792,-0.3088614344596863
colbench_backend_programming,351,0.6142815351486206,-0.19850371778011322,-0.30337950587272644,-0.30809637904167175,-0.30843105912208557,0.30862534046173096
colbench_backend_programming,208,0.6142597198486328,-0.19962693750858307,-0.3027307093143463,-0.3089895248413086,-0.3085728585720062,0.30818402767181396
colbench_backend_programming,442,0.6141294240951538,0.19833582639694214,0.304356187582016,0.3089400827884674,0.30736225843429565,-0.3075820505619049
colbench_backend_programming,411,0.6140117645263672,-0.1991950422525406,-0.30392763018608093,-0.306505411863327,-0.30928030610084534,0.3082832992076874
colbench_backend_programming,877,0.6139464974403381,0.19903595745563507,0.3030775189399719,0.3081648349761963,0.30811429023742676,-0.30850332975387573
colbench_backend_programming,121,0.6138937473297119,-0.20209068059921265,-0.3005971610546112,-0.3102194666862488,-0.30886295437812805,0.3080170154571533
colbench_backend_programming,928,0.6137635707855225,-0.19944043457508087,-0.30243727564811707,-0.308555006980896,-0.3082791864871979,0.3082128167152405
colbench_backend_programming,972,0.613719642162323,-0.2017955332994461,-0.30174192786216736,-0.3084655702114105,-0.3081424832344055,0.3090320825576782
colbench_backend_programming,276,0.6136735081672668,-0.19833160936832428,-0.303017258644104,-0.30806541442871094,-0.3082205653190613,0.3080121874809265
colbench_backend_programming,496,0.6136720776557922,-0.19838306307792664,-0.30352580547332764,-0.30760183930397034,-0.3079182207584381,0.30827420949935913
colbench_backend_programming,617,0.6134601831436157,-0.19803161919116974,-0.3017727732658386,-0.30804556608200073,-0.3090610206127167,0.3079867362976074
colbench_backend_programming,335,0.6134598851203918,-0.20219005644321442,-0.3029024004936218,-0.30825406312942505,-0.30690544843673706,0.3088230490684509
colbench_backend_programming,394,0.6134582757949829,-0.19834476709365845,-0.3032032549381256,-0.3071856200695038,-0.30808550119400024,0.3084140121936798
colbench_backend_programming,890,0.6133221387863159,0.1987335979938507,0.30219170451164246,0.30861926078796387,0.3082069754600525,-0.30758216977119446
colbench_backend_programming,681,0.6133125424385071,0.19856078922748566,0.30450567603111267,0.30747324228286743,0.3080090880393982,-0.30662548542022705
colbench_backend_programming,963,0.6132358312606812,-0.20136302709579468,-0.30349525809288025,-0.3078100383281708,-0.30729833245277405,0.30784663558006287
colbench_backend_programming,686,0.6131638884544373,-0.1981765180826187,-0.3017212748527527,-0.30836471915245056,-0.3081618845462799,0.3080286681652069
colbench_backend_programming,106,0.6131352186203003,-0.1978626549243927,-0.30365946888923645,-0.3083654046058655,-0.30667805671691895,0.30754685401916504
colbench_backend_programming,880,0.6130827069282532,-0.19832195341587067,-0.30417579412460327,-0.3070653975009918,-0.3062741458415985,0.3086332380771637
colbench_backend_programming,943,0.6130814552307129,-0.1997797191143036,-0.30190572142601013,-0.3091106712818146,-0.30751898884773254,0.3075783848762512
colbench_backend_programming,275,0.613077700138092,-0.1994849294424057,-0.3027760982513428,-0.3085452914237976,-0.30589404702186584,0.30890047550201416
colbench_backend_programming,308,0.6130502223968506,-0.19975627958774567,-0.30172884464263916,-0.308967649936676,-0.30710625648498535,0.30824506282806396
colbench_backend_programming,370,0.6130276322364807,-0.198276549577713,-0.30202439427375793,-0.30853062868118286,-0.30766698718070984,0.3077888786792755
colbench_backend_programming,141,0.6129380464553833,-0.19955530762672424,-0.3027670979499817,-0.30822762846946716,-0.30779513716697693,0.3070553243160248
colbench_backend_programming,570,0.6129375100135803,-0.20277751982212067,-0.30424076318740845,-0.30471134185791016,-0.30755990743637085,0.3093346059322357
colbench_backend_programming,818,0.6129100918769836,-0.20037713646888733,-0.303470253944397,-0.3085402250289917,-0.30793455243110657,0.3058492839336395
colbench_backend_programming,700,0.612866222858429,0.19652915000915527,0.3033716380596161,0.30780524015426636,0.30711743235588074,-0.3074173629283905
colbench_backend_programming,184,0.6128515601158142,-0.2004527747631073,-0.3027110695838928,-0.30746665596961975,-0.3076554834842682,0.30783993005752563
colbench_backend_programming,753,0.6127946972846985,0.2007656991481781,0.3017829656600952,0.30753472447395325,0.3075057566165924,-0.3087182343006134
colbench_backend_programming,626,0.6126528382301331,-0.20003536343574524,-0.30200305581092834,-0.3066672086715698,-0.30907005071640015,0.3075200617313385
colbench_backend_programming,270,0.6126009821891785,0.199305921792984,0.3028937876224518,0.307892382144928,0.3070717453956604,-0.3073183298110962
colbench_backend_programming,240,0.6125893592834473,0.1979118436574936,0.3029636740684509,0.3082102835178375,0.30701762437820435,-0.3069615066051483
colbench_backend_programming,897,0.6125628352165222,-0.1989719122648239,-0.3011239767074585,-0.3081437349319458,-0.308729350566864,0.30706867575645447
colbench_backend_programming,575,0.6122339963912964,-0.1981057971715927,-0.3026803731918335,-0.30808109045028687,-0.3071628212928772,0.3065161108970642
colbench_backend_programming,203,0.6122136116027832,-0.1981302797794342,-0.3025587499141693,-0.30815422534942627,-0.3060058057308197,0.30767694115638733
colbench_backend_programming,112,0.6121998429298401,0.1996343582868576,0.3037492632865906,0.305265337228775,0.30755653977394104,-0.3078101575374603
colbench_backend_programming,157,0.6121799349784851,-0.19940482079982758,-0.3007800579071045,-0.30804941058158875,-0.30785781145095825,0.3076113760471344
colbench_backend_programming,721,0.6121777892112732,0.1980287879705429,0.3010700047016144,0.30730223655700684,0.30774179100990295,-0.308186411857605
colbench_backend_programming,811,0.6121671199798584,0.1990182101726532,0.3026446998119354,0.30816173553466797,0.30644747614860535,-0.30705225467681885
colbench_backend_programming,225,0.6121050715446472,-0.19813010096549988,-0.3023067116737366,-0.30799412727355957,-0.30676916241645813,0.30710840225219727
colbench_backend_programming,873,0.6120182871818542,-0.1987770050764084,-0.30261388421058655,-0.3062140643596649,-0.3073978126049042,0.3077836334705353
colbench_backend_programming,711,0.6119576692581177,0.19776050746440887,0.30182960629463196,0.3074124753475189,0.30715522170066833,-0.3074805736541748
colbench_backend_programming,25,0.6118953824043274,-0.1993798315525055,-0.3026958405971527,-0.30813664197921753,-0.3070259988307953,0.3059053421020508
colbench_backend_programming,101,0.6118892431259155,-0.19745416939258575,-0.3008095622062683,-0.30814558267593384,-0.3076480031013489,0.3071173131465912
colbench_backend_programming,230,0.6117254495620728,-0.19745706021785736,-0.30123379826545715,-0.3071025013923645,-0.3078598380088806,0.30720773339271545
colbench_backend_programming,616,0.611697793006897,-0.1973760724067688,-0.3021957278251648,-0.3072850704193115,-0.3069957494735718,0.30688995122909546
colbench_backend_programming,249,0.6116352081298828,0.19938044250011444,0.3019646406173706,0.30769166350364685,0.30686628818511963,-0.3067147135734558
colbench_backend_programming,423,0.6116071343421936,-0.19755585491657257,-0.30158063769340515,-0.3073934316635132,-0.30692753195762634,0.3072737753391266
colbench_backend_programming,517,0.6115838885307312,-0.19921693205833435,-0.30233117938041687,-0.30687853693962097,-0.3069298267364502,0.3070021867752075
colbench_backend_programming,162,0.6115626096725464,-0.19877049326896667,-0.3027336299419403,-0.30669984221458435,-0.30665385723114014,0.30701756477355957
colbench_backend_programming,520,0.6115478873252869,-0.19853542745113373,-0.29961517453193665,-0.3084743022918701,-0.3075236976146698,0.30739936232566833
colbench_backend_programming,741,0.611517608165741,-0.1986217200756073,-0.301402747631073,-0.30730125308036804,-0.30705806612968445,0.30723196268081665
colbench_backend_programming,64,0.611441433429718,0.2003285437822342,0.30143871903419495,0.30823612213134766,0.306654691696167,-0.3065105378627777
colbench_backend_programming,505,0.6114307641983032,-0.20008771121501923,-0.30253294110298157,-0.30684173107147217,-0.30590471625328064,0.3075578510761261
colbench_backend_programming,98,0.6114047765731812,-0.19836586713790894,-0.3028704822063446,-0.30562031269073486,-0.30703532695770264,0.30726346373558044
colbench_backend_programming,456,0.6113572120666504,-0.19972051680088043,-0.3031907081604004,-0.30835482478141785,-0.3058928847312927,0.30525386333465576
colbench_backend_programming,994,0.6113231182098389,-0.19822806119918823,-0.30085766315460205,-0.30752885341644287,-0.3081345856189728,0.30607137084007263
colbench_backend_programming,257,0.6113067269325256,-0.19753345847129822,-0.30167579650878906,-0.30692562460899353,-0.3067602515220642,0.30721721053123474
colbench_backend_programming,288,0.6112626791000366,0.19814755022525787,0.30193692445755005,0.307472825050354,0.3051017224788666,-0.30797645449638367
colbench_backend_programming,485,0.6112006306648254,-0.19692601263523102,-0.30256810784339905,-0.3066443204879761,-0.30652445554733276,0.30664440989494324
colbench_backend_programming,724,0.6111841201782227,-0.19891014695167542,-0.3001065254211426,-0.3076621890068054,-0.30736589431762695,0.3071681261062622
colbench_backend_programming,697,0.6111830472946167,-0.19731396436691284,-0.3020184636116028,-0.30775126814842224,-0.3054426908493042,0.30712124705314636
colbench_backend_programming,931,0.6110999584197998,-0.19770845770835876,-0.3012130856513977,-0.3073880672454834,-0.30629298090934753,0.3072638213634491
colbench_backend_programming,932,0.6110946536064148,0.19736841320991516,0.30261051654815674,0.3072039783000946,0.30544182658195496,-0.30691131949424744
colbench_backend_programming,494,0.6110285520553589,-0.1975131332874298,-0.302440345287323,-0.3072633445262909,-0.3057605028152466,0.30657050013542175
colbench_backend_programming,710,0.6109559535980225,0.19667325913906097,0.30247870087623596,0.30591899156570435,0.30641379952430725,-0.3070797622203827
colbench_backend_programming,251,0.6109316945075989,-0.1991744488477707,-0.3015211522579193,-0.30774784088134766,-0.30566880106925964,0.306888222694397
colbench_backend_programming,536,0.6108407974243164,-0.19861973822116852,-0.3026939034461975,-0.3054596483707428,-0.3053920865058899,0.30811193585395813
colbench_backend_programming,360,0.6107596755027771,-0.1978212594985962,-0.3023996353149414,-0.30635523796081543,-0.3051609694957733,0.3075793385505676
colbench_backend_programming,125,0.610720157623291,-0.20029102265834808,-0.30144551396369934,-0.3086998164653778,-0.30761924386024475,0.30361905694007874
colbench_backend_programming,239,0.6106736063957214,0.1973884105682373,0.30072343349456787,0.3065055012702942,0.3077419400215149,-0.3063281178474426
colbench_backend_programming,7,0.6106359958648682,0.1986231505870819,0.30022212862968445,0.307085782289505,0.3068626821041107,-0.30704498291015625
colbench_backend_programming,419,0.6105918288230896,-0.1972310096025467,-0.30045104026794434,-0.30782559514045715,-0.3064679503440857,0.30638593435287476
colbench_backend_programming,253,0.610568642616272,-0.19763100147247314,-0.3011118471622467,-0.3069188892841339,-0.30597415566444397,0.30709338188171387
colbench_backend_programming,199,0.6105254292488098,-0.19930876791477203,-0.3014313578605652,-0.30741727352142334,-0.30587828159332275,0.3062898814678192
colbench_backend_programming,390,0.6105024218559265,-0.1975880116224289,-0.30076906085014343,-0.30657950043678284,-0.3068396747112274,0.3067728579044342
colbench_backend_programming,402,0.6104879975318909,-0.19916515052318573,-0.30260393023490906,-0.3055547773838043,-0.3046988844871521,0.30809304118156433
colbench_backend_programming,886,0.6104496121406555,-0.19707456231117249,-0.30291837453842163,-0.3066372871398926,-0.3046916425228119,0.30663618445396423
