benchmark,task_id,discrimination,easiness,a0
colbench_backend_programming,58,0.6314159631729126,-0.33332526683807373,-0.6314159631729126
colbench_backend_programming,57,0.6313191056251526,-0.3250451982021332,-0.6313191056251526
colbench_backend_programming,831,0.6312743425369263,0.33136770129203796,0.6312743425369263
colbench_backend_programming,511,0.6311976909637451,-0.3323521018028259,-0.6311976909637451
colbench_backend_programming,311,0.6310964822769165,-0.3285970091819763,-0.6310964822769165
colbench_backend_programming,360,0.6310180425643921,-0.32905313372612,-0.6310180425643921
colbench_backend_programming,646,0.6309062838554382,0.3340868353843689,0.6309062838554382
colbench_backend_programming,339,0.6307733654975891,-0.3320513367652893,-0.6307733654975891
colbench_backend_programming,229,0.6304764151573181,-0.32807308435440063,-0.6304764151573181
colbench_backend_programming,75,0.6303825378417969,0.3341957926750183,0.6303825378417969
colbench_backend_programming,141,0.6302523016929626,-0.3325481712818146,-0.6302523016929626
colbench_backend_programming,956,0.6302458047866821,0.3274911344051361,0.6302458047866821
colbench_backend_programming,56,0.6302251219749451,-0.33080169558525085,-0.6302251219749451
colbench_backend_programming,626,0.6302006840705872,-0.32956594228744507,-0.6302006840705872
colbench_backend_programming,31,0.6301844716072083,-0.3298989534378052,-0.6301844716072083
colbench_backend_programming,334,0.630164623260498,-0.3277040421962738,-0.630164623260498
colbench_backend_programming,898,0.6301441788673401,-0.33370742201805115,-0.6301441788673401
colbench_backend_programming,586,0.6300270557403564,-0.3286373019218445,-0.6300270557403564
colbench_backend_programming,547,0.6296780705451965,0.32675856351852417,0.6296780705451965
colbench_backend_programming,806,0.6295960545539856,-0.3318406939506531,-0.6295960545539856
colbench_backend_programming,966,0.6295150518417358,-0.3278832733631134,-0.6295150518417358
colbench_backend_programming,808,0.6294738054275513,-0.33317258954048157,-0.6294738054275513
colbench_backend_programming,249,0.6293564438819885,0.3318130671977997,0.6293564438819885
colbench_backend_programming,257,0.6293048858642578,-0.33176475763320923,-0.6293048858642578
colbench_backend_programming,234,0.6292849183082581,0.3289942443370819,0.6292849183082581
colbench_backend_programming,964,0.6291455626487732,-0.3287486433982849,-0.6291455626487732
colbench_backend_programming,12,0.6290841698646545,-0.3282390832901001,-0.6290841698646545
colbench_backend_programming,651,0.6290007829666138,-0.32987865805625916,-0.6290007829666138
colbench_backend_programming,231,0.6289839148521423,-0.33601632714271545,-0.6289839148521423
colbench_backend_programming,546,0.628799557685852,0.3254144787788391,0.628799557685852
colbench_backend_programming,146,0.6287990212440491,-0.32887011766433716,-0.6287990212440491
colbench_backend_programming,790,0.6287614703178406,0.33151283860206604,0.6287614703178406
colbench_backend_programming,193,0.6286965608596802,0.3336358070373535,0.6286965608596802
colbench_backend_programming,490,0.6286802887916565,-0.32412809133529663,-0.6286802887916565
colbench_backend_programming,836,0.6286551356315613,-0.3335697054862976,-0.6286551356315613
colbench_backend_programming,909,0.6286143064498901,-0.32833781838417053,-0.6286143064498901
colbench_backend_programming,177,0.62857586145401,-0.32796162366867065,-0.62857586145401
colbench_backend_programming,29,0.6284385323524475,-0.3300461173057556,-0.6284385323524475
colbench_backend_programming,370,0.6284295916557312,-0.32381436228752136,-0.6284295916557312
colbench_backend_programming,26,0.6283674240112305,0.32857567071914673,0.6283674240112305
colbench_backend_programming,160,0.6282963752746582,0.33043035864830017,0.6282963752746582
colbench_backend_programming,756,0.6282393932342529,0.3273070752620697,0.6282393932342529
colbench_backend_programming,241,0.628154993057251,-0.3273756802082062,-0.628154993057251
colbench_backend_programming,322,0.6281293630599976,0.3319973349571228,0.6281293630599976
colbench_backend_programming,402,0.62808758020401,-0.32914990186691284,-0.62808758020401
colbench_backend_programming,51,0.6279726028442383,-0.3280099928379059,-0.6279726028442383
colbench_backend_programming,226,0.6279335618019104,0.3320935368537903,0.6279335618019104
colbench_backend_programming,445,0.6278795003890991,-0.3378758728504181,-0.6278795003890991
colbench_backend_programming,811,0.6278632283210754,0.3250293433666229,0.6278632283210754
colbench_backend_programming,742,0.627829909324646,-0.3271116614341736,-0.627829909324646
colbench_backend_programming,833,0.6278187036514282,0.3270494043827057,0.6278187036514282
colbench_backend_programming,587,0.6278170347213745,-0.33483919501304626,-0.6278170347213745
colbench_backend_programming,109,0.6278018355369568,0.33581316471099854,0.6278018355369568
colbench_backend_programming,2,0.6278008222579956,-0.3314862549304962,-0.6278008222579956
colbench_backend_programming,330,0.6277914643287659,0.3279278874397278,0.6277914643287659
colbench_backend_programming,162,0.6277909278869629,-0.320987731218338,-0.6277909278869629
colbench_backend_programming,425,0.6277862191200256,0.33074748516082764,0.6277862191200256
colbench_backend_programming,218,0.6277344822883606,-0.3292516767978668,-0.6277344822883606
colbench_backend_programming,83,0.6277234554290771,0.3327203094959259,0.6277234554290771
colbench_backend_programming,310,0.6277164816856384,-0.32983678579330444,-0.6277164816856384
colbench_backend_programming,332,0.6277076601982117,-0.33200591802597046,-0.6277076601982117
colbench_backend_programming,18,0.6276133060455322,-0.32809510827064514,-0.6276133060455322
colbench_backend_programming,882,0.6275229454040527,-0.3297024071216583,-0.6275229454040527
colbench_backend_programming,885,0.6274924874305725,-0.32782435417175293,-0.6274924874305725
colbench_backend_programming,191,0.6274713277816772,-0.329240620136261,-0.6274713277816772
colbench_backend_programming,687,0.6274468898773193,-0.3225857615470886,-0.6274468898773193
colbench_backend_programming,126,0.6274110674858093,0.3280197083950043,0.6274110674858093
colbench_backend_programming,199,0.6274098753929138,-0.32751116156578064,-0.6274098753929138
colbench_backend_programming,442,0.6273959279060364,0.32541921734809875,0.6273959279060364
colbench_backend_programming,248,0.6273917555809021,-0.3288585841655731,-0.6273917555809021
colbench_backend_programming,530,0.6272443532943726,0.33588507771492004,0.6272443532943726
colbench_backend_programming,717,0.6271960139274597,-0.3355039656162262,-0.6271960139274597
colbench_backend_programming,184,0.6271272301673889,-0.33059370517730713,-0.6271272301673889
colbench_backend_programming,476,0.6271184682846069,-0.32885634899139404,-0.6271184682846069
colbench_backend_programming,202,0.6271104216575623,-0.3276657164096832,-0.6271104216575623
colbench_backend_programming,128,0.6270700097084045,-0.32723718881607056,-0.6270700097084045
colbench_backend_programming,633,0.627059280872345,-0.32653698325157166,-0.627059280872345
colbench_backend_programming,901,0.6270298361778259,0.32837167382240295,0.6270298361778259
colbench_backend_programming,307,0.6269626021385193,-0.330043226480484,-0.6269626021385193
colbench_backend_programming,110,0.626842200756073,-0.32896721363067627,-0.626842200756073
colbench_backend_programming,972,0.6267555952072144,-0.3264857530593872,-0.6267555952072144
colbench_backend_programming,615,0.6267064809799194,-0.3248167932033539,-0.6267064809799194
colbench_backend_programming,590,0.6266791820526123,-0.32688990235328674,-0.6266791820526123
colbench_backend_programming,206,0.6266388297080994,0.32259872555732727,0.6266388297080994
colbench_backend_programming,897,0.6266248822212219,-0.32514604926109314,-0.6266248822212219
colbench_backend_programming,119,0.6266140341758728,-0.32828623056411743,-0.6266140341758728
colbench_backend_programming,570,0.6265732049942017,-0.3286145031452179,-0.6265732049942017
colbench_backend_programming,409,0.6264113187789917,0.3216974437236786,0.6264113187789917
colbench_backend_programming,225,0.6262918710708618,-0.3314177393913269,-0.6262918710708618
colbench_backend_programming,719,0.6262437701225281,-0.33009639382362366,-0.6262437701225281
colbench_backend_programming,832,0.6262260675430298,-0.320363312959671,-0.6262260675430298
colbench_backend_programming,92,0.6262117028236389,0.32616689801216125,0.6262117028236389
colbench_backend_programming,427,0.6262094378471375,-0.324039101600647,-0.6262094378471375
colbench_backend_programming,420,0.626177191734314,-0.3303045928478241,-0.626177191734314
colbench_backend_programming,79,0.6261501312255859,-0.32897108793258667,-0.6261501312255859
colbench_backend_programming,880,0.626139223575592,-0.32488951086997986,-0.626139223575592
colbench_backend_programming,960,0.6261277794837952,-0.32911041378974915,-0.6261277794837952
colbench_backend_programming,216,0.626124918460846,-0.3261028230190277,-0.626124918460846
colbench_backend_programming,978,0.6261248588562012,-0.3259820342063904,-0.6261248588562012
colbench_backend_programming,524,0.6260972619056702,-0.32489004731178284,-0.6260972619056702
colbench_backend_programming,423,0.6260808110237122,-0.3316161632537842,-0.6260808110237122
colbench_backend_programming,111,0.6260688304901123,-0.32903438806533813,-0.6260688304901123
colbench_backend_programming,329,0.6260504126548767,0.3235860764980316,0.6260504126548767
colbench_backend_programming,198,0.6259403228759766,0.3244335353374481,0.6259403228759766
colbench_backend_programming,887,0.6259256601333618,-0.32844769954681396,-0.6259256601333618
colbench_backend_programming,886,0.6259247660636902,-0.33468544483184814,-0.6259247660636902
colbench_backend_programming,875,0.6259247064590454,-0.3305276036262512,-0.6259247064590454
colbench_backend_programming,406,0.6258999705314636,-0.3281939625740051,-0.6258999705314636
colbench_backend_programming,64,0.6258921027183533,0.32917487621307373,0.6258921027183533
colbench_backend_programming,335,0.6257781982421875,-0.32608968019485474,-0.6257781982421875
colbench_backend_programming,843,0.6257646083831787,-0.3268756866455078,-0.6257646083831787
colbench_backend_programming,69,0.6257588267326355,-0.32854169607162476,-0.6257588267326355
colbench_backend_programming,313,0.625740110874176,-0.3312242925167084,-0.625740110874176
colbench_backend_programming,989,0.6257331371307373,-0.3256551921367645,-0.6257331371307373
colbench_backend_programming,478,0.6257278323173523,0.328110933303833,0.6257278323173523
colbench_backend_programming,998,0.6256766319274902,-0.3339768648147583,-0.6256766319274902
colbench_backend_programming,892,0.6256347298622131,-0.3336959481239319,-0.6256347298622131
colbench_backend_programming,279,0.6256287097930908,-0.32830122113227844,-0.6256287097930908
colbench_backend_programming,842,0.6256272196769714,-0.3252108693122864,-0.6256272196769714
colbench_backend_programming,491,0.6255751252174377,-0.32724761962890625,-0.6255751252174377
colbench_backend_programming,704,0.6255367398262024,-0.3235912024974823,-0.6255367398262024
colbench_backend_programming,970,0.6254748702049255,-0.32512080669403076,-0.6254748702049255
colbench_backend_programming,194,0.6254662275314331,-0.3321932256221771,-0.6254662275314331
colbench_backend_programming,485,0.6254535913467407,-0.33029237389564514,-0.6254535913467407
colbench_backend_programming,779,0.6254458427429199,-0.32726478576660156,-0.6254458427429199
colbench_backend_programming,981,0.6254290342330933,-0.32514050602912903,-0.6254290342330933
colbench_backend_programming,60,0.6253878474235535,-0.33406007289886475,-0.6253878474235535
colbench_backend_programming,640,0.6253861784934998,-0.3270793855190277,-0.6253861784934998
colbench_backend_programming,745,0.6253769993782043,-0.32610636949539185,-0.6253769993782043
colbench_backend_programming,11,0.6253600716590881,-0.33124038577079773,-0.6253600716590881
colbench_backend_programming,505,0.6253549456596375,-0.3269583582878113,-0.6253549456596375
colbench_backend_programming,928,0.6253370046615601,-0.33373403549194336,-0.6253370046615601
colbench_backend_programming,419,0.6253299713134766,-0.32412293553352356,-0.6253299713134766
colbench_backend_programming,681,0.62513267993927,0.3303079903125763,0.62513267993927
colbench_backend_programming,820,0.6251260638237,-0.3247233033180237,-0.6251260638237
colbench_backend_programming,495,0.6251153945922852,-0.3265317976474762,-0.6251153945922852
colbench_backend_programming,71,0.6251080632209778,-0.32357537746429443,-0.6251080632209778
colbench_backend_programming,25,0.625094473361969,-0.325613409280777,-0.625094473361969
colbench_backend_programming,682,0.6250600218772888,0.32891392707824707,0.6250600218772888
colbench_backend_programming,88,0.6250429153442383,-0.3289569914340973,-0.6250429153442383
colbench_backend_programming,669,0.625029444694519,-0.33474308252334595,-0.625029444694519
colbench_backend_programming,113,0.6249724626541138,-0.328169584274292,-0.6249724626541138
colbench_backend_programming,305,0.6249625086784363,-0.3271017372608185,-0.6249625086784363
colbench_backend_programming,466,0.6249412894248962,-0.3322752118110657,-0.6249412894248962
colbench_backend_programming,482,0.6249216198921204,-0.3339475393295288,-0.6249216198921204
colbench_backend_programming,224,0.6248781085014343,-0.3284200429916382,-0.6248781085014343
colbench_backend_programming,867,0.6248587369918823,-0.33316731452941895,-0.6248587369918823
colbench_backend_programming,517,0.624851405620575,-0.33089563250541687,-0.624851405620575
colbench_backend_programming,711,0.6247828602790833,0.32956650853157043,0.6247828602790833
colbench_backend_programming,323,0.6247659921646118,0.32477694749832153,0.6247659921646118
colbench_backend_programming,809,0.6247175931930542,-0.32323333621025085,-0.6247175931930542
colbench_backend_programming,214,0.6246405839920044,-0.3296949565410614,-0.6246405839920044
colbench_backend_programming,394,0.6246163249015808,-0.3307020962238312,-0.6246163249015808
colbench_backend_programming,997,0.6246159076690674,-0.32791855931282043,-0.6246159076690674
colbench_backend_programming,968,0.6246095895767212,0.32516661286354065,0.6246095895767212
colbench_backend_programming,556,0.6245954632759094,0.33621370792388916,0.6245954632759094
colbench_backend_programming,247,0.6245895624160767,-0.32577264308929443,-0.6245895624160767
colbench_backend_programming,336,0.624586284160614,-0.33317655324935913,-0.624586284160614
colbench_backend_programming,50,0.6245680451393127,0.332085520029068,0.6245680451393127
colbench_backend_programming,957,0.6245266795158386,-0.3304194509983063,-0.6245266795158386
colbench_backend_programming,6,0.6244211792945862,-0.32896360754966736,-0.6244211792945862
colbench_backend_programming,907,0.6243681907653809,-0.32487982511520386,-0.6243681907653809
colbench_backend_programming,877,0.6243318319320679,0.3248659372329712,0.6243318319320679
colbench_backend_programming,397,0.6243200898170471,0.32249268889427185,0.6243200898170471
colbench_backend_programming,773,0.6242948770523071,-0.33230656385421753,-0.6242948770523071
colbench_backend_programming,342,0.6242882609367371,0.32813501358032227,0.6242882609367371
colbench_backend_programming,661,0.6241404414176941,-0.3304021954536438,-0.6241404414176941
colbench_backend_programming,606,0.6241265535354614,-0.32671335339546204,-0.6241265535354614
colbench_backend_programming,3,0.6241183280944824,-0.33310315012931824,-0.6241183280944824
colbench_backend_programming,793,0.6240851283073425,-0.3255426287651062,-0.6240851283073425
colbench_backend_programming,931,0.6240803599357605,-0.327707439661026,-0.6240803599357605
colbench_backend_programming,27,0.6240665316581726,-0.328851580619812,-0.6240665316581726
colbench_backend_programming,688,0.6240489482879639,-0.32322266697883606,-0.6240489482879639
colbench_backend_programming,378,0.6240273118019104,-0.3251175880432129,-0.6240273118019104
colbench_backend_programming,129,0.624026894569397,-0.3281950056552887,-0.624026894569397
colbench_backend_programming,796,0.6240203976631165,-0.33160829544067383,-0.6240203976631165
colbench_backend_programming,72,0.6240150332450867,-0.3317399024963379,-0.6240150332450867
colbench_backend_programming,267,0.6239885687828064,0.3288918137550354,0.6239885687828064
colbench_backend_programming,797,0.6239684820175171,-0.32910385727882385,-0.6239684820175171
colbench_backend_programming,938,0.6239308714866638,-0.3262729346752167,-0.6239308714866638
colbench_backend_programming,710,0.623916506767273,0.3238464295864105,0.623916506767273
colbench_backend_programming,878,0.623883843421936,-0.32346904277801514,-0.623883843421936
colbench_backend_programming,480,0.6238523721694946,0.32594311237335205,0.6238523721694946
colbench_backend_programming,962,0.6238253712654114,-0.33118942379951477,-0.6238253712654114
colbench_backend_programming,785,0.6238113045692444,-0.3253524899482727,-0.6238113045692444
colbench_backend_programming,273,0.6237863302230835,-0.32881608605384827,-0.6237863302230835
colbench_backend_programming,753,0.6237472891807556,0.329800009727478,0.6237472891807556
colbench_backend_programming,98,0.6237185597419739,-0.3274916708469391,-0.6237185597419739
colbench_backend_programming,911,0.6236936450004578,0.3239609897136688,0.6236936450004578
colbench_backend_programming,333,0.623676061630249,-0.32550498843193054,-0.623676061630249
colbench_backend_programming,974,0.6236610412597656,-0.3266238272190094,-0.6236610412597656
colbench_backend_programming,451,0.6236536502838135,0.3235812187194824,0.6236536502838135
colbench_backend_programming,680,0.6236316561698914,0.32588955760002136,0.6236316561698914
colbench_backend_programming,352,0.6236212849617004,-0.32346656918525696,-0.6236212849617004
colbench_backend_programming,786,0.6235637068748474,-0.33115053176879883,-0.6235637068748474
colbench_backend_programming,971,0.6235401630401611,0.32314974069595337,0.6235401630401611
colbench_backend_programming,456,0.6235243082046509,-0.32862380146980286,-0.6235243082046509
colbench_backend_programming,766,0.6234515309333801,0.32667139172554016,0.6234515309333801
colbench_backend_programming,575,0.6234457492828369,-0.3291374742984772,-0.6234457492828369
colbench_backend_programming,263,0.6234047412872314,-0.3305128812789917,-0.6234047412872314
colbench_backend_programming,62,0.6233856081962585,-0.32677897810935974,-0.6233856081962585
colbench_backend_programming,980,0.6232956647872925,-0.32810625433921814,-0.6232956647872925
colbench_backend_programming,9,0.6232795119285583,-0.3248390257358551,-0.6232795119285583
colbench_backend_programming,410,0.6232782006263733,-0.324759840965271,-0.6232782006263733
colbench_backend_programming,296,0.6232578158378601,-0.32781049609184265,-0.6232578158378601
colbench_backend_programming,554,0.6232536435127258,-0.32660824060440063,-0.6232536435127258
colbench_backend_programming,975,0.6232420206069946,-0.3204841911792755,-0.6232420206069946
colbench_backend_programming,469,0.6232331395149231,-0.3261057138442993,-0.6232331395149231
colbench_backend_programming,955,0.6232084035873413,-0.328390896320343,-0.6232084035873413
colbench_backend_programming,196,0.623083770275116,0.32746660709381104,0.623083770275116
colbench_backend_programming,449,0.6230736970901489,-0.3219320774078369,-0.6230736970901489
colbench_backend_programming,308,0.6230388879776001,-0.3277248740196228,-0.6230388879776001
colbench_backend_programming,513,0.6229054927825928,-0.32612037658691406,-0.6229054927825928
colbench_backend_programming,933,0.6228653788566589,-0.33076995611190796,-0.6228653788566589
colbench_backend_programming,327,0.6228492259979248,-0.33093810081481934,-0.6228492259979248
colbench_backend_programming,747,0.6228384375572205,-0.3262169659137726,-0.6228384375572205
colbench_backend_programming,976,0.622821569442749,-0.3295930325984955,-0.622821569442749
colbench_backend_programming,461,0.6228182911872864,-0.33090829849243164,-0.6228182911872864
colbench_backend_programming,70,0.6228141188621521,0.3231918513774872,0.6228141188621521
colbench_backend_programming,632,0.6227980256080627,-0.32742032408714294,-0.6227980256080627
colbench_backend_programming,23,0.6227166056632996,-0.3238297998905182,-0.6227166056632996
colbench_backend_programming,573,0.6227147579193115,0.3287964463233948,0.6227147579193115
colbench_backend_programming,727,0.6226893067359924,-0.33126798272132874,-0.6226893067359924
colbench_backend_programming,306,0.622687578201294,-0.3312358260154724,-0.622687578201294
colbench_backend_programming,544,0.622685968875885,-0.3283524215221405,-0.622685968875885
colbench_backend_programming,945,0.6226802468299866,0.32346591353416443,0.6226802468299866
colbench_backend_programming,617,0.6226556301116943,-0.3233473002910614,-0.6226556301116943
colbench_backend_programming,8,0.6226372122764587,-0.33137595653533936,-0.6226372122764587
colbench_backend_programming,388,0.6226352453231812,-0.33045756816864014,-0.6226352453231812
colbench_backend_programming,694,0.6226231455802917,-0.3233765661716461,-0.6226231455802917
colbench_backend_programming,948,0.6226183772087097,-0.32809242606163025,-0.6226183772087097
colbench_backend_programming,597,0.622615396976471,0.3235704302787781,0.622615396976471
colbench_backend_programming,723,0.6225905418395996,-0.32468461990356445,-0.6225905418395996
colbench_backend_programming,353,0.6225440502166748,0.3260638117790222,0.6225440502166748
colbench_backend_programming,153,0.6225098967552185,-0.3244537115097046,-0.6225098967552185
colbench_backend_programming,144,0.6224522590637207,-0.32725873589515686,-0.6224522590637207
colbench_backend_programming,7,0.622443675994873,0.336184561252594,0.622443675994873
colbench_backend_programming,749,0.6224417090415955,-0.3277300298213959,-0.6224417090415955
colbench_backend_programming,746,0.6224273443222046,-0.32608848810195923,-0.6224273443222046
colbench_backend_programming,243,0.6224075555801392,0.32750481367111206,0.6224075555801392
colbench_backend_programming,328,0.622398316860199,0.3244732916355133,0.622398316860199
colbench_backend_programming,648,0.6223970055580139,-0.3261316120624542,-0.6223970055580139
colbench_backend_programming,893,0.6223735213279724,-0.3258877098560333,-0.6223735213279724
colbench_backend_programming,609,0.6223409175872803,-0.336124062538147,-0.6223409175872803
colbench_backend_programming,741,0.6223115921020508,-0.33518436551094055,-0.6223115921020508
colbench_backend_programming,528,0.6222699284553528,0.3322940766811371,0.6222699284553528
colbench_backend_programming,518,0.622257649898529,-0.3264096677303314,-0.622257649898529
colbench_backend_programming,134,0.6222571730613708,-0.32597172260284424,-0.6222571730613708
colbench_backend_programming,373,0.6222543120384216,0.32620248198509216,0.6222543120384216
colbench_backend_programming,78,0.6222527623176575,-0.3302313983440399,-0.6222527623176575
colbench_backend_programming,303,0.6222286820411682,-0.32433003187179565,-0.6222286820411682
colbench_backend_programming,462,0.6222185492515564,-0.3262862265110016,-0.6222185492515564
colbench_backend_programming,641,0.6221901178359985,-0.3225502073764801,-0.6221901178359985
colbench_backend_programming,700,0.6221839785575867,0.3177226483821869,0.6221839785575867
colbench_backend_programming,112,0.6221835017204285,0.3323046565055847,0.6221835017204285
colbench_backend_programming,147,0.6221654415130615,-0.3238033950328827,-0.6221654415130615
colbench_backend_programming,848,0.6221168637275696,-0.3246292471885681,-0.6221168637275696
colbench_backend_programming,620,0.6221032738685608,-0.3239150047302246,-0.6221032738685608
colbench_backend_programming,347,0.6220918893814087,-0.32859402894973755,-0.6220918893814087
colbench_backend_programming,159,0.6220701932907104,-0.32905277609825134,-0.6220701932907104
colbench_backend_programming,245,0.6220529675483704,-0.32756471633911133,-0.6220529675483704
colbench_backend_programming,689,0.6220501661300659,0.3208804726600647,0.6220501661300659
colbench_backend_programming,424,0.6220055222511292,-0.3332553207874298,-0.6220055222511292
