benchmark,task_id,discrimination,easiness,a0
assistantbench,9baaa267c95f9d8b75741ee9169c50563d297cfa592c20deaffd30dbc5984c74,0.570984423160553,-0.046928469091653824,-0.570984423160553
assistantbench,9bdca8677af1e25cb7b0c7992dc62670c3e58e4afcd5ae60bcaa2483556bba00,0.5708577036857605,-0.047249577939510345,-0.5708577036857605
assistantbench,557e78eceec08ca8b0da5f9fdaca6e1c7ec6140a8ce600983ee716327dab005e,0.5705130100250244,-0.04653390496969223,-0.5705130100250244
assistantbench,4e615af6f0348597b4133cc1ec5418bb3f35328e3d95e23a275027cee97b5e09,0.5700501799583435,-0.045274410396814346,-0.5700501799583435
assistantbench,b36ef2d8f2643b80e74a44ce3403f674ecb2aed7fd36afeaa289061a59feef92,0.569669246673584,-0.04523761197924614,-0.569669246673584
assistantbench,748899d9d70c09beb3bd48ac8a3658bdcfd2f9114fe6dc4c4b8d2f9541ef4607,0.569029688835144,-0.045489490032196045,-0.569029688835144
assistantbench,929b45f34805280d77c61d1e093e3d4e551d77ddb6ecd73552b12b1af286388d,0.5672106742858887,-0.044583842158317566,-0.5672106742858887
assistantbench,cca4776df3c73e7f9430a2e624aafad056b14322a0b7ca6c0c22b7e7f3f0890a,0.5666847229003906,-0.044986311346292496,-0.5666847229003906
assistantbench,f88066d274e265edd6cd9d61cd80a41accb3a14baf2297652fdd05cdf716d455,0.5665534734725952,-0.04477473720908165,-0.5665534734725952
assistantbench,c7afe00869f98cf363fd83677ac41757ed5e57f03eacc3d1304feb0a92084bd1,0.3565655052661896,0.030675992369651794,-0.3565655052661896
assistantbench,6e3be83d1949fa52cba03fb1ce4b5b3bf7e37a83fd7d67694b10b2e439d90cf8,0.34585651755332947,0.03704027459025383,-0.34585651755332947
assistantbench,6b06d186921b8b390c65aebd0d16f09f60a47d2f1288ebe36953f734e84c0a3c,0.34509581327438354,0.03432860225439072,-0.34509581327438354
assistantbench,ccec2229ced20a4b0cb4897e3a99120a3017ea030903e01c9bda6b13d40b0b14,0.2647598087787628,-0.06232187896966934,-0.2647598087787628
assistantbench,99da66d8af02491f98b98c56b26c709e773b5a2ad945fb280375951ba600de09,0.2151014506816864,-0.02404170110821724,-0.2151014506816864
assistantbench,6f224e7730ed027cbac73aebb1aea7f954053082041b02b19f4ff126a0a8a208,0.17995744943618774,-0.11636324226856232,-0.17995744943618774
assistantbench,52f7224e9c79431e7926afe317782711a0028750693e7456cde22ef6f4bd8bd5,0.17778906226158142,0.019935766234993935,-0.17778906226158142
assistantbench,3af8028c2a59e28ca88baff0e6d91f2a9f170c5ef91003f1c8406755a2760ad4,0.16669617593288422,0.0009434162639081478,-0.16669617593288422
assistantbench,57d9dc6935e8a40b02e7f8ec81768fe70e68a0c05f6866927c9fda38db38a486,0.11691506206989288,-0.0654710903763771,-0.11691506206989288
assistantbench,55f4258484c5b398956133128a50462a767da211f8f72aa5ac5bbffb9bcbba1a,0.09908856451511383,0.048928067088127136,-0.09908856451511383
assistantbench,8fa42360185068216f2919935148d4e1ad28ddc18da0abd0f4bb0b6b6f84b127,0.08884130418300629,0.22511354088783264,-0.08884130418300629
colbench_backend_programming,885,0.2524436116218567,-0.010199073702096939,-0.2524436116218567
colbench_backend_programming,495,0.25104278326034546,-0.010221792384982109,-0.25104278326034546
colbench_backend_programming,177,0.2509344816207886,-0.010015697218477726,-0.2509344816207886
colbench_backend_programming,134,0.2508264183998108,-0.010316341184079647,-0.2508264183998108
colbench_backend_programming,894,0.25049078464508057,-0.010331939905881882,-0.25049078464508057
colbench_backend_programming,146,0.2504301071166992,-0.010116901248693466,-0.2504301071166992
colbench_backend_programming,938,0.250225305557251,-0.010170169174671173,-0.250225305557251
colbench_backend_programming,641,0.2498096525669098,-0.009951835498213768,-0.2498096525669098
colbench_backend_programming,304,0.24973593652248383,-0.009849611669778824,-0.24973593652248383
colbench_backend_programming,697,0.24965976178646088,-0.009820072911679745,-0.24965976178646088
colbench_backend_programming,828,0.24954453110694885,-0.009600740857422352,-0.24954453110694885
colbench_backend_programming,606,0.249537393450737,-0.010000169277191162,-0.249537393450737
colbench_backend_programming,411,0.24950775504112244,-0.010115672834217548,-0.24950775504112244
colbench_backend_programming,849,0.24949964880943298,-0.009889908134937286,-0.24949964880943298
colbench_backend_programming,924,0.24949908256530762,-0.010154958814382553,-0.24949908256530762
colbench_backend_programming,491,0.24949416518211365,-0.009961837902665138,-0.24949416518211365
colbench_backend_programming,542,0.24946492910385132,-0.01003327127546072,-0.24946492910385132
colbench_backend_programming,720,0.24927425384521484,-0.010019357316195965,-0.24927425384521484
colbench_backend_programming,873,0.24920010566711426,-0.009792831726372242,-0.24920010566711426
colbench_backend_programming,511,0.24911801517009735,-0.009857038967311382,-0.24911801517009735
colbench_backend_programming,786,0.24907822906970978,-0.009603933431208134,-0.24907822906970978
colbench_backend_programming,449,0.24904893338680267,-0.009986010380089283,-0.24904893338680267
colbench_backend_programming,209,0.2490432858467102,-0.009941226802766323,-0.2490432858467102
colbench_backend_programming,152,0.24902860820293427,-0.009759302251040936,-0.24902860820293427
colbench_backend_programming,749,0.2490163892507553,-0.01030055247247219,-0.2490163892507553
colbench_backend_programming,928,0.24901247024536133,-0.009846879169344902,-0.24901247024536133
colbench_backend_programming,191,0.24898312985897064,-0.010213990695774555,-0.24898312985897064
colbench_backend_programming,0,0.2489515095949173,-0.010001765564084053,-0.2489515095949173
colbench_backend_programming,6,0.2488459050655365,-0.00997865479439497,-0.2488459050655365
colbench_backend_programming,133,0.2488437294960022,-0.010000500828027725,-0.2488437294960022
colbench_backend_programming,214,0.24883151054382324,-0.009914353489875793,-0.24883151054382324
colbench_backend_programming,747,0.24882720410823822,-0.010263270698487759,-0.24882720410823822
colbench_backend_programming,867,0.24861633777618408,-0.00995150487869978,-0.24861633777618408
colbench_backend_programming,207,0.2486121952533722,-0.009806353598833084,-0.2486121952533722
colbench_backend_programming,609,0.24855397641658783,-0.009751077741384506,-0.24855397641658783
colbench_backend_programming,306,0.24855221807956696,-0.009686105884611607,-0.24855221807956696
colbench_backend_programming,897,0.2485506385564804,-0.009832303039729595,-0.2485506385564804
colbench_backend_programming,105,0.24851693212985992,-0.009589694440364838,-0.24851693212985992
colbench_backend_programming,327,0.2485116422176361,-0.011594678275287151,-0.2485116422176361
colbench_backend_programming,642,0.24845260381698608,-0.010509398765861988,-0.24845260381698608
colbench_backend_programming,253,0.2484154999256134,-0.009920001029968262,-0.2484154999256134
colbench_backend_programming,11,0.24838580191135406,-0.009740468114614487,-0.24838580191135406
colbench_backend_programming,797,0.2482617050409317,-0.009658963419497013,-0.2482617050409317
colbench_backend_programming,954,0.24826155602931976,-0.010428834706544876,-0.24826155602931976
colbench_backend_programming,299,0.2482614368200302,-0.009546576999127865,-0.2482614368200302
colbench_backend_programming,94,0.24823829531669617,-0.009624115191400051,-0.24823829531669617
colbench_backend_programming,803,0.24818108975887299,-0.009711510501801968,-0.24818108975887299
colbench_backend_programming,28,0.2481720745563507,-0.009585784748196602,-0.2481720745563507
colbench_backend_programming,308,0.24815186858177185,-0.00997107196599245,-0.24815186858177185
colbench_backend_programming,444,0.2481454312801361,-0.009608043357729912,-0.2481454312801361
colbench_backend_programming,524,0.24811531603336334,-0.009712395258247852,-0.24811531603336334
colbench_backend_programming,357,0.2481130063533783,-0.009714269079267979,-0.2481130063533783
colbench_backend_programming,999,0.24803991615772247,-0.009822547435760498,-0.24803991615772247
colbench_backend_programming,741,0.24803851544857025,-0.009276476688683033,-0.24803851544857025
colbench_backend_programming,241,0.2480308711528778,-0.009719574823975563,-0.2480308711528778
colbench_backend_programming,172,0.2480183243751526,-0.009575891308486462,-0.2480183243751526
colbench_backend_programming,554,0.2479647547006607,-0.009506023488938808,-0.2479647547006607
colbench_backend_programming,694,0.24792799353599548,-0.011831307783722878,-0.24792799353599548
colbench_backend_programming,264,0.24791337549686432,-0.00972747802734375,-0.24791337549686432
colbench_backend_programming,785,0.2478884756565094,-0.009466458112001419,-0.2478884756565094
colbench_backend_programming,128,0.24788260459899902,-0.010923942551016808,-0.24788260459899902
colbench_backend_programming,685,0.2478671371936798,-0.009324214421212673,-0.2478671371936798
colbench_backend_programming,374,0.24786299467086792,-0.009604360908269882,-0.24786299467086792
colbench_backend_programming,490,0.24781189858913422,-0.00980526302009821,-0.24781189858913422
colbench_backend_programming,72,0.2478104680776596,-0.009816852398216724,-0.2478104680776596
colbench_backend_programming,893,0.24778003990650177,-0.009524008259177208,-0.24778003990650177
colbench_backend_programming,967,0.2477792352437973,-0.009731318801641464,-0.2477792352437973
colbench_backend_programming,199,0.24777868390083313,-0.009642197750508785,-0.24777868390083313
colbench_backend_programming,717,0.24773558974266052,-0.00968947634100914,-0.24773558974266052
colbench_backend_programming,351,0.24771691858768463,-0.0092178238555789,-0.24771691858768463
colbench_backend_programming,552,0.24771423637866974,-0.010203496553003788,-0.24771423637866974
colbench_backend_programming,520,0.2477010190486908,-0.009644964709877968,-0.2477010190486908
colbench_backend_programming,310,0.24769066274166107,-0.009602208621799946,-0.24769066274166107
colbench_backend_programming,727,0.2476741522550583,-0.00962618924677372,-0.2476741522550583
colbench_backend_programming,980,0.24765580892562866,-0.009549631737172604,-0.24765580892562866
colbench_backend_programming,895,0.24762684106826782,-0.009534520097076893,-0.24762684106826782
colbench_backend_programming,218,0.2476225048303604,-0.009660940617322922,-0.2476225048303604
colbench_backend_programming,746,0.24761554598808289,-0.009605948813259602,-0.24761554598808289
colbench_backend_programming,745,0.2476082593202591,-0.009525560773909092,-0.2476082593202591
colbench_backend_programming,978,0.2476024180650711,-0.009539543651044369,-0.2476024180650711
colbench_backend_programming,919,0.24759414792060852,-0.009610666893422604,-0.24759414792060852
colbench_backend_programming,3,0.2475864291191101,-0.00946915801614523,-0.2475864291191101
colbench_backend_programming,80,0.24757130444049835,-0.009718801826238632,-0.24757130444049835
colbench_backend_programming,931,0.24755172431468964,-0.009695444256067276,-0.24755172431468964
colbench_backend_programming,962,0.2475431114435196,-0.009702823124825954,-0.2475431114435196
colbench_backend_programming,517,0.24753354489803314,-0.009630342945456505,-0.24753354489803314
colbench_backend_programming,129,0.2475300431251526,-0.009662819094955921,-0.2475300431251526
colbench_backend_programming,820,0.24752181768417358,-0.009436729364097118,-0.24752181768417358
colbench_backend_programming,279,0.24751237034797668,-0.009366508573293686,-0.24751237034797668
colbench_backend_programming,793,0.24746982753276825,-0.009660237468779087,-0.24746982753276825
colbench_backend_programming,339,0.24746301770210266,-0.009604196064174175,-0.24746301770210266
colbench_backend_programming,631,0.24746020138263702,-0.009616360068321228,-0.24746020138263702
colbench_backend_programming,424,0.24743372201919556,-0.009560458362102509,-0.24743372201919556
colbench_backend_programming,871,0.24742840230464935,-0.010963943786919117,-0.24742840230464935
colbench_backend_programming,57,0.24742215871810913,-0.009509730152785778,-0.24742215871810913
colbench_backend_programming,313,0.2473808377981186,-0.009755304083228111,-0.2473808377981186
colbench_backend_programming,23,0.24737894535064697,-0.009532883763313293,-0.24737894535064697
colbench_backend_programming,963,0.24736881256103516,-0.009442745707929134,-0.24736881256103516
colbench_backend_programming,760,0.24736696481704712,-0.009569548070430756,-0.24736696481704712
colbench_backend_programming,960,0.2473393678665161,-0.009697290137410164,-0.2473393678665161
colbench_backend_programming,406,0.24732805788516998,-0.010153261944651604,-0.24732805788516998
colbench_backend_programming,159,0.24728168547153473,-0.009744217619299889,-0.24728168547153473
colbench_backend_programming,69,0.2472764104604721,-0.010550572536885738,-0.2472764104604721
colbench_backend_programming,836,0.24727562069892883,-0.00971848051995039,-0.24727562069892883
colbench_backend_programming,390,0.24727317690849304,-0.009858437813818455,-0.24727317690849304
colbench_backend_programming,463,0.24726927280426025,-0.009586972184479237,-0.24726927280426025
colbench_backend_programming,518,0.2472621202468872,-0.009530819952487946,-0.2472621202468872
colbench_backend_programming,465,0.24723243713378906,-0.00957618746906519,-0.24723243713378906
colbench_backend_programming,461,0.2471788227558136,-0.009583716280758381,-0.2471788227558136
colbench_backend_programming,420,0.24717098474502563,-0.009428916499018669,-0.24717098474502563
colbench_backend_programming,360,0.24716660380363464,-0.009501717053353786,-0.24716660380363464
colbench_backend_programming,675,0.24716231226921082,-0.009540327824652195,-0.24716231226921082
colbench_backend_programming,469,0.24714072048664093,-0.009378721006214619,-0.24714072048664093
colbench_backend_programming,59,0.24713970720767975,-0.00955107156187296,-0.24713970720767975
colbench_backend_programming,494,0.24711966514587402,-0.009672917425632477,-0.24711966514587402
colbench_backend_programming,742,0.24711494147777557,-0.009977029636502266,-0.24711494147777557
colbench_backend_programming,626,0.24704979360103607,-0.00983363762497902,-0.24704979360103607
colbench_backend_programming,496,0.2470254898071289,-0.009335251525044441,-0.2470254898071289
colbench_backend_programming,941,0.24701501429080963,-0.009763008914887905,-0.24701501429080963
colbench_backend_programming,946,0.24701234698295593,-0.009501256980001926,-0.24701234698295593
colbench_backend_programming,723,0.2470119446516037,-0.009655984118580818,-0.2470119446516037
colbench_backend_programming,653,0.24701185524463654,-0.009283186867833138,-0.24701185524463654
colbench_backend_programming,185,0.2470085769891739,-0.01104446966201067,-0.2470085769891739
colbench_backend_programming,125,0.24697889387607574,-0.009289052337408066,-0.24697889387607574
colbench_backend_programming,367,0.24696005880832672,-0.009585077874362469,-0.24696005880832672
colbench_backend_programming,275,0.24693135917186737,-0.009548207744956017,-0.24693135917186737
colbench_backend_programming,408,0.2469208538532257,-0.00929329078644514,-0.2469208538532257
colbench_backend_programming,18,0.24691954255104065,-0.009420887567102909,-0.24691954255104065
colbench_backend_programming,551,0.24691888689994812,-0.00945600401610136,-0.24691888689994812
colbench_backend_programming,257,0.2469184249639511,-0.009140039794147015,-0.2469184249639511
colbench_backend_programming,620,0.24691316485404968,-0.00951039046049118,-0.24691316485404968
colbench_backend_programming,654,0.2469065636396408,-0.009458241052925587,-0.2469065636396408
colbench_backend_programming,88,0.2468811571598053,-0.009468293748795986,-0.2468811571598053
colbench_backend_programming,843,0.24687044322490692,-0.010436917655169964,-0.24687044322490692
colbench_backend_programming,248,0.2468513548374176,-0.009532714262604713,-0.2468513548374176
colbench_backend_programming,245,0.24684235453605652,-0.009487667120993137,-0.24684235453605652
colbench_backend_programming,9,0.2468348741531372,-0.00970621407032013,-0.2468348741531372
colbench_backend_programming,988,0.2468235045671463,-0.00949686300009489,-0.2468235045671463
colbench_backend_programming,106,0.2468130737543106,-0.009096364490687847,-0.2468130737543106
colbench_backend_programming,586,0.2468041330575943,-0.010164766572415829,-0.2468041330575943
colbench_backend_programming,659,0.2468007206916809,-0.009722388349473476,-0.2468007206916809
colbench_backend_programming,789,0.24679811298847198,-0.009541839361190796,-0.24679811298847198
colbench_backend_programming,470,0.24679285287857056,-0.009536903351545334,-0.24679285287857056
colbench_backend_programming,795,0.24678367376327515,-0.009688619524240494,-0.24678367376327515
colbench_backend_programming,482,0.24677674472332,-0.009122578427195549,-0.24677674472332
colbench_backend_programming,909,0.24677063524723053,-0.009601719677448273,-0.24677063524723053
colbench_backend_programming,806,0.24676060676574707,-0.009550649672746658,-0.24676060676574707
colbench_backend_programming,276,0.24675904214382172,-0.0094215776771307,-0.24675904214382172
colbench_backend_programming,427,0.24674154818058014,-0.009583191014826298,-0.24674154818058014
colbench_backend_programming,222,0.24672770500183105,-0.010369420051574707,-0.24672770500183105
colbench_backend_programming,402,0.24672187864780426,-0.009495209902524948,-0.24672187864780426
colbench_backend_programming,632,0.24671180546283722,-0.009352823719382286,-0.24671180546283722
colbench_backend_programming,51,0.2467063069343567,-0.009617825038731098,-0.2467063069343567
colbench_backend_programming,998,0.2467055320739746,-0.009304299019277096,-0.2467055320739746
colbench_backend_programming,617,0.246701180934906,-0.009385215118527412,-0.246701180934906
colbench_backend_programming,997,0.24668720364570618,-0.009278048761188984,-0.24668720364570618
colbench_backend_programming,969,0.24667300283908844,-0.009648764505982399,-0.24667300283908844
colbench_backend_programming,933,0.24666665494441986,-0.009395855478942394,-0.24666665494441986
colbench_backend_programming,784,0.2466633915901184,-0.009566644206643105,-0.2466633915901184
colbench_backend_programming,162,0.24665528535842896,-0.009755611419677734,-0.24665528535842896
colbench_backend_programming,651,0.24665476381778717,-0.009717322885990143,-0.24665476381778717
colbench_backend_programming,29,0.2466522455215454,-0.00984162837266922,-0.2466522455215454
colbench_backend_programming,976,0.24664877355098724,-0.009767009876668453,-0.24664877355098724
colbench_backend_programming,942,0.24664556980133057,-0.010928752832114697,-0.24664556980133057
colbench_backend_programming,493,0.24663031101226807,-0.009381241165101528,-0.24663031101226807
colbench_backend_programming,687,0.24662438035011292,-0.00946749746799469,-0.24662438035011292
colbench_backend_programming,8,0.24661482870578766,-0.00944849755614996,-0.24661482870578766
colbench_backend_programming,989,0.24658513069152832,-0.009341462515294552,-0.24658513069152832
colbench_backend_programming,41,0.24657167494297028,-0.00946416798979044,-0.24657167494297028
colbench_backend_programming,2,0.24657030403614044,-0.00925625953823328,-0.24657030403614044
colbench_backend_programming,122,0.24655841290950775,-0.009488419629633427,-0.24655841290950775
colbench_backend_programming,973,0.24655750393867493,-0.009460613131523132,-0.24655750393867493
colbench_backend_programming,31,0.24654258787631989,-0.009363495744764805,-0.24654258787631989
colbench_backend_programming,910,0.24653121829032898,-0.009506921283900738,-0.24653121829032898
colbench_backend_programming,875,0.24652130901813507,-0.009683392941951752,-0.24652130901813507
colbench_backend_programming,60,0.24647416174411774,-0.009163702838122845,-0.24647416174411774
colbench_backend_programming,132,0.24646110832691193,-0.009264701046049595,-0.24646110832691193
colbench_backend_programming,16,0.24645739793777466,-0.009507035836577415,-0.24645739793777466
colbench_backend_programming,203,0.2464464157819748,-0.009357485920190811,-0.2464464157819748
colbench_backend_programming,472,0.24643754959106445,-0.009616785682737827,-0.24643754959106445
colbench_backend_programming,296,0.24642117321491241,-0.00935431569814682,-0.24642117321491241
colbench_backend_programming,765,0.2464197278022766,-0.009220076724886894,-0.2464197278022766
colbench_backend_programming,224,0.24641893804073334,-0.009468109346926212,-0.24641893804073334
colbench_backend_programming,544,0.24641670286655426,-0.009438632056117058,-0.24641670286655426
colbench_backend_programming,535,0.24639976024627686,-0.00939999334514141,-0.24639976024627686
colbench_backend_programming,898,0.24639515578746796,-0.009407106786966324,-0.24639515578746796
colbench_backend_programming,878,0.24637097120285034,-0.009546883404254913,-0.24637097120285034
colbench_backend_programming,966,0.24636855721473694,-0.009466267190873623,-0.24636855721473694
colbench_backend_programming,724,0.24636109173297882,-0.009517757222056389,-0.24636109173297882
colbench_backend_programming,970,0.2463434487581253,-0.00954452808946371,-0.2463434487581253
colbench_backend_programming,562,0.2463356852531433,-0.01046841498464346,-0.2463356852531433
colbench_backend_programming,957,0.2463110238313675,-0.009486331604421139,-0.2463110238313675
colbench_backend_programming,832,0.2462981641292572,-0.009685833007097244,-0.2462981641292572
colbench_backend_programming,247,0.24628812074661255,-0.009686519391834736,-0.24628812074661255
colbench_backend_programming,513,0.2462812066078186,-0.009460088796913624,-0.2462812066078186
colbench_backend_programming,334,0.24624933302402496,-0.009199658408761024,-0.24624933302402496
colbench_backend_programming,58,0.24624446034431458,-0.009891470894217491,-0.24624446034431458
colbench_backend_programming,485,0.2462361752986908,-0.010831926017999649,-0.2462361752986908
colbench_backend_programming,704,0.2462323158979416,-0.00932886078953743,-0.2462323158979416
colbench_backend_programming,382,0.2462269514799118,-0.009309847839176655,-0.2462269514799118
colbench_backend_programming,818,0.24621963500976562,-0.009373882785439491,-0.24621963500976562
colbench_backend_programming,661,0.24621793627738953,-0.009055638685822487,-0.24621793627738953
colbench_backend_programming,116,0.24620676040649414,-0.009159855544567108,-0.24620676040649414
colbench_backend_programming,54,0.24620524048805237,-0.009369496256113052,-0.24620524048805237
colbench_backend_programming,251,0.24619974195957184,-0.009269194677472115,-0.24619974195957184
colbench_backend_programming,369,0.24619102478027344,-0.00951343309134245,-0.24619102478027344
colbench_backend_programming,385,0.2461683750152588,-0.009445209987461567,-0.2461683750152588
colbench_backend_programming,111,0.24616101384162903,-0.009193415753543377,-0.24616101384162903
colbench_backend_programming,333,0.24613957107067108,-0.009157790802419186,-0.24613957107067108
colbench_backend_programming,71,0.24612568318843842,-0.009524947963654995,-0.24612568318843842
colbench_backend_programming,648,0.24611547589302063,-0.009264926426112652,-0.24611547589302063
colbench_backend_programming,600,0.24610278010368347,-0.009610428474843502,-0.24610278010368347
colbench_backend_programming,809,0.2460995465517044,-0.01263414230197668,-0.2460995465517044
colbench_backend_programming,669,0.24609528481960297,-0.009197387844324112,-0.24609528481960297
colbench_backend_programming,335,0.24607230722904205,-0.00947125069797039,-0.24607230722904205
colbench_backend_programming,958,0.24606864154338837,-0.009441809728741646,-0.24606864154338837
colbench_backend_programming,27,0.24606537818908691,-0.00935923121869564,-0.24606537818908691
colbench_backend_programming,880,0.24604319036006927,-0.009501088410615921,-0.24604319036006927
colbench_backend_programming,141,0.24602772295475006,-0.009446767158806324,-0.24602772295475006
colbench_backend_programming,855,0.24601534008979797,-0.009496846236288548,-0.24601534008979797
colbench_backend_programming,948,0.24601325392723083,-0.009236978366971016,-0.24601325392723083
colbench_backend_programming,113,0.24599140882492065,-0.009289315901696682,-0.24599140882492065
colbench_backend_programming,150,0.24597564339637756,-0.009081711061298847,-0.24597564339637756
colbench_backend_programming,466,0.24594621360301971,-0.011392772197723389,-0.24594621360301971
colbench_backend_programming,343,0.24592556059360504,-0.009493717923760414,-0.24592556059360504
colbench_backend_programming,964,0.24592314660549164,-0.010364837944507599,-0.24592314660549164
colbench_backend_programming,307,0.24589212238788605,-0.009422000497579575,-0.24589212238788605
colbench_backend_programming,410,0.24588285386562347,-0.009730597026646137,-0.24588285386562347
colbench_backend_programming,796,0.2458786964416504,-0.009273780509829521,-0.2458786964416504
colbench_backend_programming,208,0.2458588182926178,-0.013941423036158085,-0.2458588182926178
colbench_backend_programming,505,0.24583403766155243,-0.009187279269099236,-0.24583403766155243
colbench_backend_programming,930,0.24582582712173462,-0.009387423284351826,-0.24582582712173462
colbench_backend_programming,621,0.24582166969776154,-0.009470123797655106,-0.24582166969776154
colbench_backend_programming,907,0.24579651653766632,-0.009376777336001396,-0.24579651653766632
colbench_backend_programming,225,0.24579569697380066,-0.009378833696246147,-0.24579569697380066
colbench_backend_programming,589,0.24578659236431122,-0.00932160671800375,-0.24578659236431122
colbench_backend_programming,104,0.24577227234840393,-0.009476527571678162,-0.24577227234840393
colbench_backend_programming,533,0.2457544505596161,-0.009351146407425404,-0.2457544505596161
colbench_backend_programming,974,0.24575355648994446,-0.009195930324494839,-0.24575355648994446
colbench_backend_programming,77,0.24574904143810272,-0.009349813684821129,-0.24574904143810272
colbench_backend_programming,575,0.2457379549741745,-0.009085659869015217,-0.2457379549741745
colbench_backend_programming,400,0.245714470744133,-0.009174053557217121,-0.245714470744133
colbench_backend_programming,266,0.24570022523403168,-0.009241887368261814,-0.24570022523403168
colbench_backend_programming,378,0.2456899732351303,-0.00959064532071352,-0.2456899732351303
colbench_backend_programming,98,0.2456609159708023,-0.009388870559632778,-0.2456609159708023
colbench_backend_programming,913,0.24564459919929504,-0.009467167779803276,-0.24564459919929504
colbench_backend_programming,859,0.2456437051296234,-0.009330864064395428,-0.2456437051296234
colbench_backend_programming,750,0.2456255853176117,-0.009194828569889069,-0.2456255853176117
colbench_backend_programming,892,0.24562141299247742,-0.009374150075018406,-0.24562141299247742
colbench_backend_programming,157,0.24560528993606567,-0.009421576745808125,-0.24560528993606567
colbench_backend_programming,197,0.24560005962848663,-0.012140709906816483,-0.24560005962848663
colbench_backend_programming,147,0.24556423723697662,-0.009127260185778141,-0.24556423723697662
colbench_backend_programming,696,0.24554786086082458,-0.0092249047011137,-0.24554786086082458
colbench_backend_programming,817,0.24554747343063354,-0.009158323518931866,-0.24554747343063354
colbench_backend_programming,891,0.24552303552627563,-0.010928512550890446,-0.24552303552627563
colbench_backend_programming,827,0.24551820755004883,-0.009306256659328938,-0.24551820755004883
colbench_backend_programming,555,0.24551516771316528,-0.009294928051531315,-0.24551516771316528
colbench_backend_programming,808,0.24550527334213257,-0.009425505995750427,-0.24550527334213257
colbench_backend_programming,462,0.2454901486635208,-0.009277144446969032,-0.2454901486635208
colbench_backend_programming,887,0.2454875260591507,-0.00932360254228115,-0.2454875260591507
colbench_backend_programming,56,0.24547737836837769,-0.009388227015733719,-0.24547737836837769
colbench_backend_programming,336,0.24546974897384644,-0.009500661864876747,-0.24546974897384644
colbench_backend_programming,955,0.24542301893234253,-0.009187332354485989,-0.24542301893234253
colbench_backend_programming,686,0.245408833026886,-0.00942655187100172,-0.245408833026886
colbench_backend_programming,587,0.24539856612682343,-0.011862981133162975,-0.24539856612682343
colbench_backend_programming,719,0.2453802078962326,-0.009362245909869671,-0.2453802078962326
colbench_backend_programming,121,0.24535228312015533,-0.009509094059467316,-0.24535228312015533
colbench_backend_programming,303,0.24531684815883636,-0.009192142635583878,-0.24531684815883636
colbench_backend_programming,394,0.24531497061252594,-0.009143241681158543,-0.24531497061252594
colbench_backend_programming,25,0.2452920377254486,-0.010483145713806152,-0.2452920377254486
colbench_backend_programming,352,0.24528859555721283,-0.009299925528466702,-0.24528859555721283
colbench_backend_programming,839,0.2452806979417801,-0.0094836987555027,-0.2452806979417801
colbench_backend_programming,242,0.24527570605278015,-0.009298707358539104,-0.24527570605278015
colbench_backend_programming,273,0.24526262283325195,-0.009384602308273315,-0.24526262283325195
colbench_backend_programming,205,0.2452363520860672,-0.009355682879686356,-0.2452363520860672
colbench_backend_programming,188,0.24519284069538116,-0.009300660341978073,-0.24519284069538116
colbench_backend_programming,570,0.24519087374210358,-0.009182465262711048,-0.24519087374210358
